Date,Time,S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count
2017/12/26,05:33:31,25.19,25.25,24.69,25.5,0,0,0,0,0.07,0.05,0.06,0.09,355,0.0,0,0,0
2017/12/25,16:12:56,25.44,25.44,25.38,26.13,5,7,35,23,0.08,0.04,0.06,0.1,355,0.115384615385,0,0,0
2018/01/11,07:23:09,25.06,25.06,24.56,25.19,1,1,8,5,0.08,0.05,0.06,0.09,345,0.0,0,0,0
2017/12/24,07:27:41,25.13,25.13,24.5,25.44,1,2,11,7,0.07,0.05,0.05,0.06,360,0.0230769230769,0,0,0
2017/12/23,11:22:12,25.19,25.19,24.94,25.88,14,16,64,45,0.16,0.14,0.08,0.06,360,0.0615384615385,0,0,0
2018/01/11,05:07:20,25.13,25.13,24.63,25.19,0,0,0,0,0.08,0.04,0.05,0.08,345,0.0,0,0,0
2017/12/26,04:58:18,25.25,25.25,24.75,25.56,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
2017/12/26,07:41:10,25.0,25.06,24.56,25.13,2,3,14,10,0.08,0.05,0.06,0.11,350,0.0,0,0,0
2017/12/25,09:36:12,25.06,25.06,24.63,25.44,8,8,40,27,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2018/01/10,20:27:33,25.5,25.5,25.19,25.63,0,0,0,0,0.08,0.04,0.05,0.09,385,-0.3,0,0,0
2018/01/10,20:56:09,25.5,25.44,25.06,25.56,0,0,0,0,0.07,0.05,0.06,0.09,375,-0.0846153846154,0,0,0
2018/01/11,04:36:42,25.19,25.13,24.63,25.25,0,0,0,0,0.07,0.05,0.05,0.1,345,0.0,0,0,0
2017/12/25,23:58:04,25.38,25.38,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0,0
2017/12/26,05:40:40,25.19,25.25,24.69,25.5,0,0,0,0,0.07,0.04,0.06,0.1,355,0.0,0,0,0
2017/12/24,00:55:34,25.44,25.44,24.94,25.75,0,0,0,0,0.07,0.05,0.07,0.06,365,-0.165384615385,0,0,0
2017/12/25,16:18:32,25.44,25.44,25.38,26.13,5,6,29,20,0.07,0.05,0.06,0.1,350,-0.107692307692,0,0,0
2017/12/26,02:04:11,25.38,25.38,24.88,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017/12/23,21:52:46,25.63,25.63,25.25,25.81,0,0,0,0,0.07,0.05,0.06,0.07,525,-1.93846153846,0,0,0
2017/12/25,19:57:35,25.44,25.44,25.13,26.0,0,0,0,0,0.08,0.05,0.06,0.1,350,-0.0384615384615,0,0,0
2018/01/10,22:45:25,25.31,25.31,24.94,25.44,0,0,0,0,0.07,0.05,0.05,0.09,350,0.0,0,0,0
2017/12/24,01:38:27,25.38,25.44,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,365,0.0,0,0,0
2017/12/25,18:42:32,25.44,25.44,25.19,26.0,0,0,0,0,0.07,0.06,0.06,0.09,350,0.0384615384615,0,0,0
2017/12/24,06:40:43,25.13,25.13,24.5,25.44,0,0,0,0,0.07,0.05,0.06,0.06,355,0.05,0,0,0
2017/12/25,20:51:42,25.44,25.44,25.06,25.94,0,0,0,0,0.08,0.05,0.06,0.09,355,-0.107692307692,0,0,0
2018/01/10,21:27:18,25.38,25.44,25.06,25.5,0,0,0,0,0.07,0.05,0.06,0.08,370,0.0,0,0,0
2017/12/25,15:05:32,25.44,25.44,25.38,26.06,14,19,70,51,0.08,0.04,0.05,0.09,355,0.0,0,0,0
2018/01/11,07:58:23,25.06,25.06,24.56,25.13,4,5,21,15,0.08,0.05,0.05,0.08,345,0.0,0,0,0
2018/01/11,01:43:36,25.19,25.19,24.75,25.25,0,0,0,0,0.07,0.05,0.05,0.09,345,0.0,0,0,0
2017/12/23,10:15:19,25.06,25.13,24.75,25.63,9,10,45,30,0.08,0.05,0.06,0.06,360,0.0961538461538,0,0,0
2017/12/23,06:43:25,25.06,25.06,24.44,25.31,0,0,0,0,0.07,0.05,0.06,0.05,355,0.0,0,0,0
2017/12/23,08:42:54,25.06,25.0,24.56,25.38,6,6,32,21,0.08,0.05,0.06,0.06,360,0.0,0,0,0
2017/12/25,20:43:32,25.44,25.44,25.06,26.06,0,0,0,0,0.08,0.05,0.06,0.1,355,0.05,0,0,0
2017/12/23,05:18:40,25.13,25.19,24.56,25.44,0,0,0,0,0.08,0.05,0.05,0.06,360,0.0,0,0,0
2017/12/23,02:49:34,25.25,25.25,24.75,25.63,0,0,0,0,0.07,0.05,0.07,0.07,365,0.0,0,0,0
2017/12/23,23:31:19,25.44,25.44,25.0,25.56,0,0,0,0,0.06,0.05,0.06,0.06,375,-0.242307692308,0,0,0
2017/12/23,06:28:06,25.06,25.06,24.5,25.31,0,0,0,0,0.08,0.05,0.06,0.05,355,-0.0115384615385,0,0,0
2017/12/22,20:07:14,26.06,26.25,25.69,26.19,0,0,0,0,0.07,0.04,0.05,0.07,1015,-4.2,0,0,0
2017/12/23,08:59:45,25.06,25.06,24.56,25.31,6,6,32,21,0.08,0.05,0.06,0.06,360,0.0,0,0,0
2017/12/26,08:48:34,25.06,25.06,24.63,25.38,6,6,33,22,0.07,0.05,0.06,0.1,350,0.0,0,0,0
2017/12/23,21:46:08,25.69,25.63,25.25,25.81,0,0,0,0,0.07,0.05,0.06,0.06,550,-2.03076923077,0,0,0
2018/01/11,02:54:35,25.19,25.19,24.69,25.25,0,0,0,0,0.08,0.04,0.05,0.09,345,0.0,0,0,0
2017/12/26,07:01:51,25.13,25.13,24.56,25.25,0,0,3,2,0.07,0.05,0.08,0.1,350,-0.0230769230769,0,0,0
2017/12/24,04:11:07,25.25,25.25,24.69,25.63,0,0,0,0,0.07,0.06,0.06,0.06,360,0.0,0,0,0
2017/12/26,05:53:26,25.19,25.25,24.69,25.44,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2018/01/11,02:47:56,25.19,25.19,24.69,25.25,0,0,0,0,0.07,0.05,0.05,0.08,345,0.0,0,0,0
2018/01/11,03:43:05,25.13,25.19,24.69,25.25,0,0,0,0,0.08,0.04,0.05,0.08,345,0.0,0,0,0
2018/01/10,20:38:17,25.5,25.44,25.13,25.63,0,0,0,0,0.07,0.04,0.06,0.09,385,0.0,0,0,0
2017/12/23,11:06:22,25.19,25.19,24.81,25.75,11,13,54,37,0.08,0.05,0.06,0.07,360,-0.0961538461538,0,0,0
2017/12/24,01:26:42,25.38,25.38,24.88,25.75,0,0,0,0,0.06,0.04,0.06,0.06,365,0.0,0,0,0
2017/12/22,22:41:56,25.56,25.5,25.13,25.81,0,0,0,0,0.06,0.05,0.06,0.05,415,-1.16923076923,0,0,0
2017/12/23,00:16:24,25.44,25.44,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.06,375,-0.261538461538,0,0,0
2018/01/11,02:19:52,25.19,25.19,24.75,25.25,0,0,0,0,0.07,0.05,0.06,0.08,345,0.0,0,0,0
2017/12/23,02:52:38,25.25,25.25,24.75,25.69,0,0,0,0,0.07,0.05,0.06,0.06,365,0.0,0,0,0
2017/12/25,19:05:00,25.44,25.44,25.13,26.06,0,0,0,0,0.08,0.05,0.06,0.1,350,0.0961538461538,0,0,0
2017/12/24,05:40:28,25.19,25.19,24.63,25.5,0,0,0,0,0.07,0.05,0.06,0.05,360,0.0230769230769,0,0,0
2017/12/25,12:55:20,25.31,25.31,25.19,25.94,17,20,75,54,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2018/01/11,08:03:29,25.06,25.06,24.56,25.13,5,5,24,16,0.07,0.04,0.05,0.08,345,0.0,0,0,0
2017/12/23,08:16:21,25.06,25.06,24.5,25.31,5,5,28,19,0.08,0.06,0.06,0.06,360,0.0346153846154,0,0,0
2017/12/23,21:19:35,25.75,25.69,25.38,25.94,0,0,0,0,0.06,0.05,0.06,0.07,675,-1.76153846154,0,0,0
2018/01/11,05:01:12,25.13,25.13,24.63,25.25,0,0,0,0,0.08,0.04,0.05,0.08,345,0.0,0,0,0
2017/12/25,20:26:41,25.44,25.5,25.06,25.94,0,0,0,0,0.07,0.05,0.06,0.1,350,-0.0192307692308,0,0,0
2017/12/22,14:48:38,26.0,26.13,25.81,26.38,17,21,95,58,0.08,0.05,0.07,0.08,770,-2.76153846154,0,0,0
2017/12/26,06:39:54,25.19,25.19,24.63,25.38,0,0,0,0,0.08,0.06,0.06,0.09,350,0.00769230769231,0,0,0
2018/01/10,20:13:46,25.56,25.5,25.13,25.63,0,0,0,0,0.08,0.05,0.06,0.08,390,-1.61538461538,0,0,0
2017/12/25,19:57:04,25.44,25.44,25.13,26.06,0,0,0,0,0.08,0.04,0.07,0.1,350,-0.0423076923077,0,0,0
2017/12/23,09:48:46,25.13,25.06,24.63,25.38,8,9,41,28,0.08,0.06,0.08,0.06,360,0.0153846153846,0,0,0
2018/01/11,02:42:50,25.19,25.19,24.69,25.25,0,0,0,0,0.07,0.04,0.05,0.08,345,0.0,0,0,0
2017/12/22,21:40:40,25.63,25.69,25.31,25.88,0,0,0,0,0.07,0.05,0.06,0.06,575,-1.81923076923,0,0,0
2017/12/23,00:25:05,25.38,25.38,24.94,25.75,0,0,0,0,0.06,0.05,0.05,0.06,375,-0.0346153846154,0,0,0
2017/12/26,00:46:34,25.38,25.38,24.94,25.75,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0,0
2017/12/23,04:01:03,25.19,25.19,24.69,25.56,0,0,0,0,0.07,0.05,0.06,0.06,360,-0.0346153846154,0,0,0
2017/12/23,08:26:34,25.06,25.06,24.5,25.38,5,5,29,20,0.07,0.05,0.06,0.06,360,0.0,0,0,0
2018/01/10,18:08:41,25.88,26.13,25.63,25.88,0,0,0,0,0.07,0.05,0.06,0.08,825,-1.21923076923,0,0,0
2017/12/25,10:30:19,25.06,25.13,24.75,25.69,10,11,49,33,0.07,0.05,0.06,0.1,355,0.0,0,0,0
2017/12/23,23:04:15,25.5,25.5,25.06,25.63,0,0,0,0,0.06,0.05,0.06,0.06,380,-0.25,0,0,0
2018/01/10,18:01:01,25.94,26.19,25.69,25.94,0,0,0,0,0.08,0.04,0.06,0.09,845,0.923076923077,0,0,0
2017/12/25,16:27:13,25.44,25.44,25.38,26.19,5,5,24,17,0.07,0.05,0.06,0.11,350,0.0153846153846,0,0,0
2017/12/23,00:51:38,25.31,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.07,0.06,375,0.0,0,0,0
2018/01/11,05:02:44,25.13,25.13,24.63,25.25,0,0,0,0,0.08,0.05,0.06,0.08,345,0.0,0,0,0
2018/01/10,19:27:49,25.56,25.56,25.25,25.69,0,0,0,0,0.07,0.05,0.06,0.08,525,-2.65384615385,0,0,0
2017/12/26,06:31:44,25.19,25.19,24.63,25.44,0,0,0,0,0.07,0.04,0.06,0.09,355,-0.0269230769231,0,0,0
2018/01/10,21:19:38,25.44,25.44,25.06,25.5,0,0,0,0,0.07,0.05,0.05,0.09,370,-0.157692307692,0,0,0
2018/01/10,18:55:08,25.69,25.75,25.38,25.75,0,0,0,0,0.07,0.05,0.06,0.09,635,-1.35384615385,0,0,0
2017/12/23,00:33:46,25.38,25.44,24.94,25.75,0,0,0,0,0.07,0.05,0.06,0.06,375,0.0,0,0,0
2017/12/26,07:24:50,25.06,25.06,24.56,25.19,1,1,10,6,0.08,0.05,0.07,0.1,350,0.0,0,0,0
2017/12/26,02:56:16,25.31,25.31,24.88,25.69,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017/12/25,21:36:08,25.38,25.44,25.06,25.88,0,0,0,0,0.08,0.04,0.07,0.11,355,0.2,0,0,0
2018/01/10,23:56:23,25.25,25.31,24.88,25.38,0,0,0,0,0.09,0.09,0.08,0.08,345,0.0,0,0,0
2017/12/26,00:38:55,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.06,0.06,0.1,355,0.0,0,0,0
2018/01/10,19:39:34,25.56,25.56,25.25,25.69,0,0,0,0,0.08,0.05,0.06,0.09,490,-1.81923076923,0,0,0
2018/01/11,05:37:58,25.13,25.13,24.63,25.19,0,0,0,0,0.08,0.05,0.05,0.09,345,0.0,0,0,0
2017/12/24,06:18:15,25.13,25.13,24.56,25.44,0,0,0,0,0.06,0.05,0.06,0.06,355,0.0153846153846,0,0,0
2017/12/23,05:41:08,25.13,25.13,24.5,25.31,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0,0,0,0
2018/01/11,08:30:02,25.13,25.06,24.63,25.13,6,6,31,21,0.08,0.06,0.06,0.08,345,0.0,0,0,0
2017/12/26,04:18:28,25.25,25.25,24.81,25.69,0,0,0,0,0.07,0.06,0.06,0.11,355,0.0,0,0,0
2017/12/26,00:21:33,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.06,0.06,0.09,355,0.0,0,0,0
2017/12/26,00:41:28,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017/12/23,14:35:12,25.94,26.94,25.56,26.25,14,15,72,53,0.07,0.06,0.06,0.06,590,-2.06153846154,0,0,0
2017/12/26,00:55:15,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.11,355,0.0,0,0,0
2017/12/25,19:52:29,25.44,25.44,25.13,25.94,0,0,0,0,0.08,0.04,0.06,0.1,350,0.0346153846154,0,0,0
2017/12/22,23:30:27,25.44,25.44,25.06,25.81,0,0,0,0,0.07,0.05,0.06,0.06,385,0.0,0,0,0
2018/01/10,20:51:03,25.5,25.44,25.06,25.56,0,0,0,0,0.08,0.05,0.05,0.09,380,-0.0884615384615,0,0,0
2017/12/25,22:52:12,25.44,25.44,25.06,25.88,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0,0
2017/12/23,23:43:34,25.44,25.44,25.0,25.56,0,0,0,0,0.07,0.04,0.06,0.06,375,0.0,0,0,0
2017/12/25,21:31:32,25.38,25.44,25.06,25.94,0,0,0,0,0.08,0.05,0.06,0.11,355,0.0346153846154,0,0,0
2017/12/25,21:39:11,25.38,25.44,25.06,25.88,0,0,0,0,0.08,0.05,0.06,0.1,350,0.0269230769231,0,0,0
2017/12/23,19:55:51,26.19,26.06,25.88,26.31,0,0,0,0,0.06,0.05,0.06,0.06,1025,0.842307692308,0,0,0
2017/12/25,12:02:44,25.25,25.25,25.0,25.88,16,20,73,51,0.09,0.07,0.06,0.1,355,0.0,0,0,0
2018/01/10,21:54:52,25.31,25.38,25.0,25.5,0,0,0,0,0.08,0.04,0.06,0.09,360,-0.138461538462,0,0,0
2018/01/11,01:20:38,25.19,25.25,24.81,25.31,0,0,0,0,0.07,0.04,0.06,0.09,345,0.0,0,0,0
2017/12/22,19:42:44,26.31,26.88,26.0,26.31,0,0,0,0,0.07,0.05,0.05,0.06,1230,0.430769230769,0,0,0
2017/12/25,21:31:01,25.38,25.44,25.06,25.94,0,0,0,0,0.08,0.05,0.06,0.1,355,-0.00384615384615,0,0,0
2018/01/11,04:33:07,25.19,25.13,24.63,25.25,0,0,0,0,0.08,0.04,0.06,0.08,345,0.0,0,0,0
2017/12/25,16:46:37,25.44,25.44,25.38,26.13,3,3,15,11,0.08,0.05,0.07,0.11,355,0.0115384615385,0,0,0
2017/12/26,01:08:32,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
2017/12/25,13:10:08,25.31,25.31,25.19,25.94,17,20,74,53,0.08,0.05,0.06,0.11,355,0.0,0,0,0
2017/12/26,08:51:07,25.13,25.13,24.63,25.38,6,6,32,21,0.08,0.05,0.06,0.1,350,0.0,0,0,0
2017/12/23,20:57:38,25.88,25.75,25.44,26.06,0,0,0,0,0.06,0.04,0.06,0.07,750,-2.25384615385,0,0,0
2018/01/11,00:28:02,25.25,25.25,24.81,25.31,0,0,0,0,0.07,0.05,0.05,0.08,345,0.0,0,0,0
2017/12/23,08:05:07,25.06,25.06,24.44,25.38,5,5,24,16,0.08,0.05,0.05,0.06,360,0.2,0,0,0
2017/12/26,00:51:10,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.07,0.1,355,0.0,0,0,0
2017/12/25,23:25:54,25.38,25.38,25.0,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017/12/23,07:43:40,25.06,25.06,24.44,25.44,3,3,15,11,0.08,0.05,0.06,0.05,355,0.0192307692308,0,0,0
2017/12/22,14:56:48,25.94,26.06,25.75,26.38,14,19,86,53,0.07,0.05,0.06,0.07,730,-3.06923076923,0,0,0
2018/01/10,23:57:55,25.25,25.31,24.88,25.38,0,0,0,0,0.12,0.09,0.13,0.08,345,0.0,0,0,0
2017/12/25,21:40:13,25.38,25.44,25.06,25.88,0,0,0,0,0.08,0.04,0.06,0.1,355,0.05,0,0,0
2017/12/24,00:42:17,25.44,25.44,24.94,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,-0.103846153846,0,0,0
2017/12/22,23:12:35,25.44,25.5,25.06,25.81,0,0,0,0,0.07,0.05,0.06,0.08,390,0.0,0,0,0
2017/12/26,04:59:49,25.25,25.25,24.75,25.63,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
2017/12/26,04:46:02,25.25,25.25,24.75,25.63,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2018/01/11,05:12:57,25.13,25.13,24.63,25.25,0,0,0,0,0.08,0.04,0.05,0.08,345,0.0,0,0,0
2017/12/24,07:46:35,25.06,25.13,24.5,25.44,3,3,17,12,0.08,0.05,0.06,0.06,360,0.05,0,0,0
2017/12/23,02:41:55,25.25,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.06,365,0.0,0,0,0
2017/12/23,14:15:48,26.0,27.06,25.5,26.38,15,16,75,54,0.08,0.06,0.06,0.07,645,2.23076923077,0,0,0
2017/12/25,21:43:47,25.44,25.44,25.06,25.88,0,0,0,0,0.07,0.06,0.07,0.1,355,-0.0115384615385,0,0,0
2017/12/23,04:09:44,25.19,25.19,24.69,25.56,0,0,0,0,0.08,0.05,0.05,0.05,360,0.0,0,0,0
2017/12/23,00:56:44,25.38,25.38,24.94,25.75,0,0,0,0,0.07,0.05,0.06,0.06,375,0.0,0,0,0
2017/12/24,05:46:05,25.19,25.25,24.56,25.5,0,0,0,0,0.08,0.06,0.05,0.06,360,0.0461538461538,0,0,0
2018/01/10,18:01:32,25.94,26.19,25.69,25.94,0,0,0,0,0.08,0.05,0.05,0.09,840,0.746153846154,0,0,0
2018/01/11,02:08:07,25.19,25.19,24.75,25.25,0,0,0,0,0.07,0.05,0.05,0.09,345,0.0,0,0,0
2017/12/24,06:43:16,25.13,25.13,24.5,25.44,0,0,0,0,0.07,0.05,0.06,0.06,360,-0.138461538462,0,0,0
2017/12/24,01:00:09,25.38,25.38,24.94,25.69,0,0,0,0,0.07,0.05,0.05,0.07,365,-0.0192307692308,0,0,0
2017/12/23,00:15:53,25.38,25.38,24.94,25.81,0,0,0,0,0.06,0.05,0.07,0.07,375,-0.242307692308,0,0,0
2018/01/11,01:00:12,25.19,25.25,24.81,25.31,0,0,0,0,0.08,0.04,0.06,0.09,345,0.0,0,0,0
2018/01/11,00:20:23,25.19,25.25,24.81,25.38,0,0,0,0,0.07,0.05,0.06,0.1,345,0.0,0,0,0
2017/12/23,19:58:55,26.19,26.0,25.81,26.25,0,0,0,0,0.07,0.05,0.07,0.06,1010,0.557692307692,0,0,0
2018/01/10,21:24:14,25.38,25.38,25.06,25.56,0,0,0,0,0.08,0.05,0.06,0.08,370,0.0,0,0,0
2017/12/24,08:46:19,25.13,25.13,24.63,25.44,6,7,35,23,0.07,0.06,0.06,0.07,360,0.0,0,0,0
2018/01/10,19:03:49,25.63,25.69,25.31,25.75,0,0,0,0,0.07,0.14,0.06,0.09,620,-1.37307692308,0,0,0
2017/12/23,06:04:06,25.06,25.06,24.5,25.25,0,0,0,0,0.08,0.05,0.06,0.05,355,-0.0769230769231,0,0,0
2017/12/26,08:18:26,25.06,25.06,24.63,25.13,5,5,29,20,0.07,0.05,0.07,0.1,350,0.0,0,0,0
2017/12/25,13:26:59,25.31,25.31,25.19,26.0,17,20,73,53,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2018/01/11,01:28:48,25.19,25.19,24.75,25.19,0,0,0,0,0.07,0.04,0.05,0.08,345,0.0,0,0,0
2018/01/10,23:02:46,25.31,25.31,24.94,25.38,0,0,0,0,0.08,0.05,0.05,0.09,345,-0.126923076923,0,0,0
2018/01/11,00:54:05,25.25,25.25,24.81,25.31,0,0,0,0,0.07,0.04,0.05,0.09,345,0.0,0,0,0
2017/12/26,01:05:28,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.07,0.1,355,0.0,0,0,0
2018/01/11,08:56:04,25.06,25.13,24.69,25.25,6,7,33,21,0.08,0.04,0.05,0.09,345,0.0,0,0,0
2017/12/22,22:56:14,25.5,25.5,25.06,25.81,0,0,0,0,0.06,0.04,0.06,0.06,390,-1.02307692308,0,0,0
2018/01/10,23:25:14,25.25,25.31,24.88,25.38,0,0,0,0,0.08,0.05,0.06,0.1,345,0.0,0,0,0
2017/12/25,16:08:20,25.44,25.44,25.38,26.13,6,8,35,24,0.08,0.05,0.06,0.1,355,-0.153846153846,0,0,0
2017/12/26,03:52:56,25.25,25.31,24.81,25.63,0,0,0,0,0.08,0.04,0.07,0.1,355,0.0,0,0,0
2018/01/10,18:02:33,25.94,26.19,25.69,25.94,0,0,0,0,0.17,0.05,0.05,0.08,840,0.419230769231,0,0,0
2017/12/23,08:16:51,25.06,25.06,24.44,25.38,5,5,28,19,0.08,0.05,0.05,0.06,360,0.0423076923077,0,0,0
2017/12/25,09:21:24,25.0,25.0,24.56,25.38,7,7,37,24,0.07,0.05,0.06,0.11,355,-0.192307692308,0,0,0
2018/01/11,01:15:31,25.19,25.25,24.75,25.25,0,0,0,0,0.07,0.05,0.06,0.08,345,0.0,0,0,0
2017/12/25,09:54:04,25.06,25.06,24.69,25.56,8,9,41,28,0.08,0.05,0.07,0.1,355,0.0,0,0,0
2017/12/23,03:56:58,25.19,25.25,24.69,25.56,0,0,0,0,0.07,0.05,0.06,0.07,360,-0.0307692307692,0,0,0
2017/12/25,23:19:16,25.44,25.38,25.0,25.88,0,0,0,0,0.07,0.05,0.06,0.09,355,0.0,0,0,0
2017/12/26,07:22:17,25.06,25.06,24.56,25.19,1,1,9,5,0.07,0.05,0.07,0.1,350,0.0,0,0,0
2017/12/23,23:04:46,25.5,25.5,25.06,25.69,0,0,0,0,0.06,0.05,0.06,0.06,380,-0.261538461538,0,0,0
2017/12/23,03:21:14,25.25,25.25,24.75,25.63,0,0,0,0,0.07,0.05,0.05,0.06,365,-0.0461538461538,0,0,0
2017/12/25,13:30:03,25.31,25.31,25.19,26.0,17,20,74,53,0.07,0.04,0.06,0.1,355,0.0,0,0,0
2017/12/25,22:01:39,25.38,25.44,25.06,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0884615384615,0,0,0
2017/12/26,02:32:47,25.31,25.31,24.88,25.75,0,0,0,0,0.08,0.06,0.06,0.1,355,0.0,0,0,0
2018/01/10,21:38:32,25.38,25.38,25.0,25.5,0,0,0,0,0.07,0.05,0.05,0.09,365,-0.192307692308,0,0,0
2017/12/23,20:06:34,26.06,25.94,25.75,26.19,0,0,0,0,0.07,0.05,0.05,0.06,980,-2.15769230769,0,0,0
2017/12/24,03:55:48,25.25,25.31,24.75,25.63,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0,0,0,0
2018/01/10,21:40:04,25.38,25.38,25.0,25.5,0,0,0,0,0.07,0.05,0.06,0.09,365,-0.0884615384615,0,0,0
2017/12/25,10:58:55,25.19,25.13,24.81,25.75,12,14,56,40,0.08,0.04,0.08,0.09,355,0.0,0,0,0
2017/12/23,21:14:59,25.81,25.75,25.38,26.06,0,0,0,0,0.07,0.05,0.06,0.06,695,-1.32307692308,0,0,0
2018/01/10,20:06:37,25.56,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.06,0.08,425,-1.3,0,0,0
2017/12/26,08:39:22,25.13,25.06,24.63,25.25,6,6,32,22,0.07,0.05,0.06,0.09,350,0.0,0,0,0
2017/12/23,07:26:49,25.06,25.06,24.44,25.38,1,1,10,6,0.08,0.05,0.06,0.06,360,0.0461538461538,0,0,0
2017/12/25,11:42:19,25.19,25.19,24.94,25.81,13,15,59,41,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017/12/25,09:54:35,25.0,25.06,24.63,25.56,8,9,41,28,0.08,0.05,0.06,0.11,355,0.0,0,0,0
2017/12/26,04:40:56,25.25,25.25,24.81,25.63,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
2017/12/22,21:07:29,25.75,25.81,25.38,26.0,0,0,0,0,0.07,0.04,0.07,0.06,705,-1.95384615385,0,0,0
2017/12/24,01:59:23,25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,365,0.0,0,0,0
2017/12/25,19:59:07,25.44,25.44,25.13,26.0,0,0,0,0,0.08,0.05,0.07,0.1,355,-0.0115384615385,0,0,0
2017/12/24,01:44:35,25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,365,0.0,0,0,0
2017/12/24,05:47:06,25.19,25.19,24.63,25.5,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0,0,0,0
2017/12/22,20:09:17,26.0,26.19,25.75,26.19,0,0,0,0,0.07,0.05,0.06,0.08,1005,-3.22692307692,0,0,0
2017/12/23,00:54:42,25.38,25.38,24.94,25.75,0,0,0,0,0.07,0.05,0.07,0.06,375,0.0,0,0,0
2017/12/26,07:07:28,25.13,25.13,24.56,25.25,0,0,5,3,0.07,0.04,0.07,0.09,350,-0.107692307692,0,0,0
2017/12/26,04:13:52,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.11,355,0.0,0,0,0
2017/12/26,02:31:45,25.31,25.31,24.88,25.75,0,0,0,0,0.08,0.05,0.07,0.1,355,0.0,0,0,0
2017/12/24,04:52:28,25.25,25.25,24.69,25.56,0,0,0,0,0.07,0.05,0.07,0.06,360,0.0,0,0,0
2017/12/23,08:43:55,25.06,25.0,24.56,25.31,6,6,33,22,0.08,0.05,0.06,0.06,360,0.0,0,0,0
2017/12/25,13:33:37,25.31,25.31,25.19,26.0,15,18,68,49,0.08,0.06,0.06,0.1,355,0.0,0,0,0
2017/12/23,21:11:55,25.81,25.75,25.38,26.0,0,0,0,0,0.07,0.05,0.06,0.06,705,-1.66153846154,0,0,0
2017/12/25,16:33:21,25.44,25.44,25.38,26.13,4,5,24,15,0.07,0.04,0.06,0.1,355,-0.0192307692308,0,0,0
2017/12/25,15:42:17,25.44,25.44,25.38,26.13,9,11,45,33,0.07,0.05,0.06,0.09,355,0.0,0,0,0
2018/01/10,22:44:54,25.31,25.31,24.94,25.38,0,0,0,0,0.07,0.04,0.06,0.09,350,-0.0461538461538,0,0,0
2017/12/23,03:43:42,25.25,25.19,24.69,25.5,0,0,0,0,0.08,0.05,0.06,0.06,360,-0.115384615385,0,0,0
2017/12/25,13:09:07,25.31,25.31,25.19,25.94,17,20,74,53,0.07,0.05,0.06,0.09,355,0.0,0,0,0
2017/12/24,08:21:49,25.13,25.13,24.56,25.44,5,6,30,20,0.06,0.04,0.06,0.06,360,0.0,0,0,0
2017/12/23,07:23:15,25.06,25.06,24.44,25.31,1,1,10,6,0.08,0.05,0.05,0.06,355,0.0,0,0,0
