Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
20.7,24.76,0.0,475.6666667,0.003734021,0
20.7,25.075,0.0,515.5,0.003781815,0
20.5,22.29,0.0,438.2,0.003318119,0
20.5,22.39,0.0,440.5,0.003333084,0
22.39,24.7,419.0,790.6,0.004133586,0
21.79,24.39,0.0,689.75,0.003933868,0
20.365,22.575,0.0,438.5,0.003332729,0
20.7,24.89,0.0,487.0,0.003753745,0
21.2,27.4725,0.0,750.0,0.004276153,0
20.73,22.39,0.0,461.0,0.003380942,0
21.92666667,24.5,0.0,706.6666667,0.003985052,0
20.7,24.5,0.0,462.6666667,0.003694578,0
20.6,22.218,0.0,448.4,0.003327916,0
20.7,22.5,0.0,466.0,0.003391335,0
22.125,29.79,0.0,1110.25,0.004911722,0
20.39,22.5,0.0,435.0,0.003326758,0
20.89,22.84,0.0,481.5,0.003483602,0
20.89,22.89,0.0,480.3333333,0.003491271,0
20.5,24.1,0.0,467.6666667,0.003589112,0
20.7,24.6,0.0,465.25,0.003709748,0
21.6,28.5,0.0,904.2,0.00454814,0
20.7,22.34,0.0,458.75,0.003367089,0
22.39,27.2,575.0,1050.5,0.00455503,0
20.7,24.5,0.0,469.6,0.003694578,0
20.79,22.625,0.0,468.0,0.00342934,0
20.79,24.89,0.0,521.5,0.003774736,0
20.7,22.29,0.0,453.5,0.003359512,0
20.84,24.945,0.0,540.75,0.003794861,0
21.0,23.29,0.0,519.3333333,0.00357688,0
20.29,22.79,0.0,438.0,0.003349002,0
20.89,25.16,0.0,563.4,0.003839637,0
21.1,23.4725,0.0,545.5,0.00362742,0
21.978,24.6,0.0,714.0,0.004014056,0
20.29,22.7,0.0,434.75,0.003335705,0
21.1,26.575,0.0,648.5,0.004110046,0
20.5,22.29,0.0,439.8,0.003318119,0
20.6,24.05,0.0,465.75,0.003603912,0
20.89,25.7225,0.0,584.5,0.003926022,0
20.575,22.29,0.0,446.5,0.003333588,0
20.89,25.1,0.0,560.75,0.003830424,0
20.29,22.7,0.0,434.25,0.003335705,0
20.575,22.125,0.0,442.0,0.00330878,0
20.29,22.7,0.0,427.6,0.003335705,0
20.89,24.912,0.0,548.4,0.003801559,0
20.315,22.79,0.0,440.25,0.003354208,0
20.66,25.1,0.0,497.8,0.003776232,0
22.39,30.075,0.0,1186.5,0.005040391,0
20.85666667,25.35666667,0.0,566.3333333,0.003861859,0
20.63333333,24.32333333,0.0,461.0,0.003652654,0
20.7225,22.5,0.0,459.25,0.003396065,0
20.89,25.0,0.0,556.0,0.00381507,0
20.66666667,22.26,0.0,450.25,0.003348045,0
20.89,23.245,0.0,508.25,0.003545725,0
21.2,26.745,0.0,668.5,0.004162158,0
20.6,24.39,0.0,468.25,0.003655161,0
21.365,27.89,0.0,808.0,0.004386064,0
21.02,23.29,0.0,514.2,0.003581305,0
20.675,25.1,0.0,502.5,0.003779746,0
20.42666667,23.76,0.0,472.6666667,0.00352212,0
20.5,22.37,0.0,438.0,0.003330091,0
23.29,25.7225,173.5,954.25,0.004549043,0
20.89,25.39,0.0,575.0,0.003874956,0
20.5,22.39,0.0,436.25,0.003333084,0
21.2,27.6,0.0,749.0,0.004296136,0
20.675,25.075,0.0,498.75,0.003775958,0
20.89,25.0,0.0,536.5,0.00381507,0
20.29,22.89,0.0,435.3333333,0.003363776,0
20.745,22.39,0.0,453.75,0.003384084,0
20.62,24.412,0.0,462.6,0.003663017,0
20.89,23.125,0.0,484.75,0.003527317,0
20.7,24.5,0.0,466.6,0.003694578,0
20.7,25.1,0.0,500.25,0.003785608,0
21.1,23.39,0.0,519.0,0.003614596,0
20.7,24.5,0.0,463.75,0.003694578,0
20.53333333,24.2,0.0,462.6666667,0.003611554,0
20.79,22.65,0.0,467.5,0.00343315,0
20.6,24.39,0.0,461.3333333,0.003655161,0
20.89,24.89,0.0,554.0,0.003798181,0
20.89,24.92666667,0.0,554.0,0.003803811,0
20.26,22.79,0.0,436.3333333,0.003342764,0
20.39,22.4725,0.0,436.0,0.003322671,0
20.29,22.675,0.0,434.6666667,0.003332012,0
21.2,23.7675,0.0,574.25,0.003696035,0
21.03333333,23.29,0.0,517.6666667,0.003584258,0
21.7,24.29,0.0,668.0,0.003896013,0
20.7,25.1,0.0,497.0,0.003785608,0
20.79,24.89,0.0,523.0,0.003774736,0
20.29,22.675,0.0,435.75,0.003332012,0
20.6,22.2,0.0,453.0,0.003325206,0
20.5,24.1,0.0,465.5,0.003589112,0
20.6,22.2,0.0,451.3333333,0.003325206,0
20.89,24.934,0.0,552.4,0.003804937,0
21.2,27.1,0.0,701.0,0.004217779,0
20.4175,23.7475,0.0,471.75,0.003518253,0
20.89,25.39,0.0,578.0,0.003874956,0
20.5,22.39,0.0,441.0,0.003333084,0
20.29,22.675,0.0,438.0,0.003332012,0
20.675,25.175,0.0,503.25,0.003791109,0
20.525,24.1,0.0,468.75,0.003594685,0
21.0,26.1,0.0,608.8,0.004011223,0
20.64,24.434,0.0,462.2,0.003670888,0
20.89,25.125,0.0,556.0,0.003834263,0
22.525,25.1,426.0,834.25,0.004235829,0
20.79,22.7,0.0,469.75,0.003440771,0
20.6,24.2,0.0,463.25,0.003626521,0
20.6,22.125,0.0,445.75,0.003313912,0
22.39,27.2675,587.5,1065.25,0.004566416,0
20.29,22.7,0.0,432.25,0.003335705,0
20.5,24.1,0.0,470.6,0.003589112,0
20.675,25.125,0.0,500.0,0.003783533,0
20.6,22.29,0.0,451.3333333,0.003338759,0
20.7,24.5,0.0,462.3333333,0.003694578,0
20.89,25.7,0.0,578.5,0.003922566,0
20.7,24.5,0.0,459.0,0.003694578,0
20.29,22.7,0.0,433.8,0.003335705,0
20.89,22.89,0.0,481.0,0.003491271,0
20.73,25.1,0.0,513.0,0.003792653,0
21.29,27.79,0.0,803.6666667,0.004350036,0
20.89,25.2,0.0,559.6666667,0.003845779,0
20.6,22.2,0.0,444.3333333,0.003325206,0
20.89,22.89,0.0,478.5,0.003491271,0
20.2,22.89,0.0,440.6,0.00334501,0
20.675,25.075,0.0,490.75,0.003775958,0
23.2,25.58,176.0,928.8,0.00449895,0
20.6,22.2,0.0,451.5,0.003325206,0
20.73,25.06666667,0.0,511.0,0.003787586,0
21.0,23.2675,0.0,516.75,0.003573405,0
20.29,22.7675,0.0,431.0,0.003345678,0
21.0,26.29,0.0,626.5,0.004040614,0
20.7,25.0,0.0,483.3333333,0.003770435,0
20.63333333,22.23,0.0,454.6666667,0.00333661,0
21.2,27.0,0.0,692.6,0.00420211,0
20.625,24.4175,0.0,464.5,0.003664984,0
20.9175,25.2,0.0,560.0,0.003852331,0
20.73,25.1,0.0,511.6666667,0.003792653,0
20.39,22.5,0.0,435.25,0.003326758,0
20.7,25.1,0.0,505.5,0.003785608,0
22.1,29.7,0.0,1092.25,0.004889252,0
20.7,22.5,0.0,459.3333333,0.003391335,0
20.5,22.39,0.0,447.75,0.003333084,0
20.4725,24.0225,0.0,466.0,0.003571403,0
20.29,23.2,419.0,470.4,0.003409582,0
20.4175,22.3425,0.0,438.25,0.003308992,0
22.478,24.87,419.0,804.6,0.004184704,0
20.79,25.0,0.0,519.0,0.00379152,0
20.6,24.03333333,0.0,457.0,0.0036014,0
20.39,22.46333333,0.0,433.3333333,0.003321308,0
20.61666667,24.32333333,0.0,466.5,0.003648881,0
20.34,22.745,0.0,442.75,0.003352752,0
20.84,24.8925,0.0,544.75,0.003786825,0
20.736,25.1,0.0,511.8,0.003794064,0
21.2,25.29,464.0,777.75,0.003934293,0
20.66666667,24.46333333,0.0,465.3333333,0.003681402,0
20.39,22.5,0.0,436.6666667,0.003326758,0
21.2,23.7,0.0,561.4,0.003685476,0
21.1,23.5,0.0,535.25,0.003631695,0
20.89,25.1,0.0,563.25,0.003830424,0
20.29,22.7,0.0,435.0,0.003335705,0
20.4725,22.4175,0.0,435.75,0.003331511,0
20.29,22.79,0.0,438.5,0.003349002,0
20.7,25.1,0.0,510.0,0.003785608,0
21.075,23.34,0.0,519.0,0.003601258,0
20.7,24.6,0.0,478.3333333,0.003709748,0
20.9175,25.7,0.0,578.5,0.003929249,0
20.575,24.075,0.0,463.25,0.00360209,0
21.1,23.3925,0.0,537.75,0.003614985,0
22.15,24.7225,0.0,745.25,0.00407698,0
21.39,27.89,0.0,819.25,0.004392837,0
20.89,24.945,0.0,553.75,0.003806626,0
20.39,22.5,0.0,439.0,0.003326758,0
20.456,22.414,0.0,439.2,0.003327579,0
21.5,28.1,0.0,844.5,0.004456289,0
20.39,22.7,0.0,434.25,0.003356489,0
20.7,25.0,0.0,490.5,0.003770435,0
20.6,22.125,0.0,445.25,0.003313912,0
20.7,25.1,0.0,501.0,0.003785608,0
21.2,27.245,0.0,727.0,0.004240501,0
20.89,22.9175,0.0,483.0,0.003495489,0
20.89,25.0,0.0,558.0,0.00381507,0
20.2,22.89,0.0,433.75,0.00334501,0
21.29,27.7675,0.0,778.0,0.00434649,0
21.1,23.6,0.0,547.0,0.003647239,0
20.7,24.6,0.0,469.25,0.003709748,0
20.26,22.76,0.0,435.6666667,0.00333834,0
20.272,22.68,0.0,437.0,0.003329025,0
20.9175,25.125,0.0,559.75,0.003840795,0
20.718,25.04,0.0,513.6,0.00378072,0
21.0,26.16666667,0.0,616.6666667,0.004021535,0
20.315,22.6,0.0,434.75,0.003326094,0
22.26,24.85666667,0.0,769.3333333,0.004126988,0
20.2675,22.865,0.0,436.75,0.003355388,0
20.29,22.6,0.0,437.6,0.003320932,0
20.6,22.2225,0.0,446.5,0.003328594,0
20.5,22.39,0.0,434.5,0.003333084,0
20.89,25.6,0.0,575.6666667,0.003907207,0
20.46333333,23.85666667,0.0,473.0,0.003544591,0
20.7,24.5,0.0,465.75,0.003694578,0
20.7,22.5,0.0,462.0,0.003391335,0
20.79,24.978,0.0,537.2,0.003788163,0
20.29,22.7,0.0,428.25,0.003335705,0
20.5,22.29,0.0,439.3333333,0.003318119,0
21.2,27.0,0.0,696.6666667,0.00420211,0
20.29,22.7,0.0,429.3333333,0.003335705,0
20.39,22.5,0.0,439.75,0.003326758,0
20.29,22.76,0.0,433.3333333,0.00334457,0
20.39,22.46333333,0.0,430.3333333,0.003321308,0
20.7,25.0,0.0,493.75,0.003770435,0
20.7,24.9725,0.0,480.0,0.003766262,0
20.7,25.0,0.0,486.5,0.003770435,0
20.865,24.9725,0.0,543.25,0.003804955,0
20.89,25.6,0.0,582.6666667,0.003907207,0
20.35,22.5,0.0,429.2,0.003318505,0
20.39,22.5,0.0,434.25,0.003326758,0
20.29,22.7,0.0,437.3333333,0.003335705,0
20.7,24.63333333,0.0,484.0,0.003714805,0
20.85666667,24.85666667,0.0,545.6666667,0.003785245,0
20.39,22.5,0.0,434.0,0.003326758,0
20.79,25.0,0.0,531.3333333,0.00379152,0
20.478,22.392,0.0,432.6,0.003328837,0
20.29,22.7,0.0,439.5,0.003335705,0
20.79,24.956,0.0,519.6,0.003784806,0
20.7,24.5,0.0,469.75,0.003694578,0
20.89,25.5,0.0,573.6,0.003891849,0
21.5,28.03333333,0.0,832.6666667,0.004445641,0
20.7,25.0,0.0,491.25,0.003770435,0
20.5,22.39,0.0,437.3333333,0.003333084,0
20.7,25.0,0.0,498.25,0.003770435,0
20.39,22.5,0.0,441.2,0.003326758,0
20.89,25.0,0.0,554.3333333,0.00381507,0
20.7,22.5,0.0,456.25,0.003391335,0
20.2675,22.675,0.0,437.0,0.003327356,0
20.5,22.29,0.0,441.5,0.003318119,0
20.6,22.2,0.0,451.6,0.003325206,0
20.7,24.6,0.0,477.3333333,0.003709748,0
20.29,22.7,0.0,436.25,0.003335705,0
20.55,22.245,0.0,446.5,0.003321669,0
21.2,27.15,0.0,714.25,0.004225614,0
20.56666667,22.13333333,0.0,443.3333333,0.003308323,0
21.5,24.2,0.0,638.0,0.003833988,0
21.2,27.2,0.0,715.6666667,0.004233449,0
21.6,28.39,0.0,891.6666667,0.004530458,0
21.1,26.6,0.0,657.75,0.004113938,0
20.39,22.5,0.0,435.6666667,0.003326758,0
20.39,22.5,0.0,434.2,0.003326758,0
20.85666667,25.46333333,0.0,573.3333333,0.003878206,0
20.7,24.675,0.0,481.5,0.003721126,0
20.245,22.84,0.0,431.0,0.003347015,0
21.63333333,28.73,0.0,944.3333333,0.004594543,0
20.6,24.0,0.0,463.5,0.003596376,0
20.55,22.2,0.0,442.5,0.003314914,0
20.89,23.1,0.0,494.5,0.003523482,0
21.0,26.0,0.0,612.25,0.003995756,0
20.7,22.29,0.0,451.0,0.003359512,0
20.6,24.2,406.6,525.6,0.003626521,0
20.89,23.2225,0.0,510.25,0.003542274,0
20.79,24.9725,0.0,523.25,0.003787324,0
20.29,22.7,0.0,432.25,0.003335705,0
20.29,22.745,0.0,439.5,0.003342353,0
20.625,25.1,0.0,497.25,0.003768045,0
20.7,24.85,0.0,485.2,0.003747676,0
20.6,22.29,0.0,447.6666667,0.003338759,0
20.89,25.7,0.0,582.75,0.003922566,0
20.7,24.6,0.0,478.5,0.003709748,0
20.39,22.4725,0.0,437.5,0.003322671,0
20.6,22.2225,0.0,451.25,0.003328594,0
21.2,26.815,0.0,691.5,0.004173125,0
22.26,24.82333333,0.0,762.3333333,0.004121417,0
20.56666667,24.1,0.0,466.75,0.003603989,0
20.7,22.34,0.0,453.0,0.003367089,0
20.7,22.29,0.0,452.0,0.003359512,0
20.6,22.2225,0.0,443.0,0.003328594,0
20.29,22.7,0.0,434.2,0.003335705,0
20.315,22.7675,0.0,434.5,0.003350878,0
20.7,25.1,0.0,512.0,0.003785608,0
20.7,24.6,0.0,479.75,0.003709748,0
21.08,26.478,0.0,640.4,0.004089885,0
20.73,22.35666667,0.0,453.6666667,0.003375881,0
20.6,24.1,0.0,460.5,0.003611448,0
20.7,24.79,0.0,481.0,0.003738573,0
20.5,22.315,0.0,437.5,0.00332186,0
20.55,24.2,0.0,467.0,0.00361529,0
20.6,22.2,0.0,454.6666667,0.003325206,0
20.5,22.39,0.0,434.6666667,0.003333084,0
20.865,24.92,0.0,558.25,0.003796907,0
20.7,25.0,0.0,492.0,0.003770435,0
20.7,25.1,0.0,509.5,0.003785608,0
20.54,24.1,0.0,463.8,0.003598032,0
20.89,25.0,0.0,556.25,0.00381507,0
20.745,25.0,0.0,519.5,0.003780964,0
20.6,22.2,0.0,443.6666667,0.003325206,0
20.675,24.4725,0.0,469.0,0.003684692,0
22.5,24.89,419.0,811.0,0.004193733,0
20.39,22.5,0.0,437.6666667,0.003326758,0
21.2,27.0,0.0,697.5,0.00420211,0
20.82333333,24.92666667,0.0,538.0,0.003788143,0
20.7,24.89,0.0,483.3333333,0.003753745,0
21.125,26.675,0.0,673.0,0.004131996,0
21.29,23.92666667,0.0,588.0,0.003741662,0
20.7,22.29,0.0,455.75,0.003359512,0
21.0,25.29,456.8,714.8,0.003885959,0
21.7,28.79,0.0,950.5,0.004623159,0
20.7,24.5,0.0,469.25,0.003694578,0
21.6,28.6,0.0,920.75,0.004564215,0
20.58,22.14,0.0,446.0,0.003312062,0
20.29,22.7675,0.0,432.75,0.003345678,0
21.5,24.175,0.0,635.5,0.003830003,0
20.32333333,22.7,0.0,434.3333333,0.003342621,0
20.89,22.76,0.0,475.3333333,0.003471332,0
20.5,22.365,0.0,441.5,0.003329343,0
20.5,22.456,0.0,431.2,0.003342962,0
20.66666667,24.46333333,0.0,464.3333333,0.003681402,0
21.56,28.29,0.0,876.4,0.004503267,0
20.89,25.39,0.0,569.6666667,0.003874956,0
20.7,22.315,0.0,456.0,0.0033633,0
20.6,24.08333333,413.0,507.3333333,0.003608936,0
21.1,23.365,0.0,520.0,0.003610711,0
20.5,22.29,0.0,445.3333333,0.003318119,0
20.89,25.1,0.0,558.0,0.003830424,0
22.6,25.06666667,428.3333333,849.3333333,0.00424961,0
20.89,23.2,0.0,492.5,0.003538822,0
21.0,26.2,0.0,619.25,0.004026692,0
21.2,23.79,0.0,577.5,0.003699555,0
20.39,22.5,0.0,437.25,0.003326758,0
21.89,29.2,0.0,1018.666667,0.004744663,0
20.525,22.2675,0.0,452.6666667,0.003319896,0
20.7,22.29,0.0,455.0,0.003359512,0
20.7,25.1,0.0,505.5,0.003785608,0
20.865,25.365,0.0,570.25,0.00386513,0
20.5,22.39,0.0,433.25,0.003333084,0
20.445,23.82333333,0.0,469.8333333,0.003535584,0
20.9175,25.1,0.0,559.0,0.003836949,0
20.9175,25.245,0.0,563.75,0.003859253,0
22.0,24.58,0.0,716.6,0.004016193,0
20.53333333,22.26,0.0,453.6666667,0.003320487,0
21.39,24.0,0.0,617.3333333,0.003776419,0
23.2,25.55,177.25,924.0,0.004493635,0
20.76,25.0,0.0,515.3333333,0.00378448,0
20.39,22.5,0.0,437.3333333,0.003326758,0
20.29,22.7,0.0,433.0,0.003335705,0
20.29,22.7,0.0,434.0,0.003335705,0
21.125,23.675,0.0,559.0,0.003664554,0
20.5,22.412,0.0,435.8,0.003336377,0
20.39,22.39,0.0,436.25,0.003310408,0
20.6,24.2,0.0,460.3333333,0.003626521,0
20.7,24.5,0.0,471.5,0.003694578,0
22.39,24.7,419.0,782.2,0.004133586,0
20.7,24.5,0.0,471.0,0.003694578,0
20.7,24.5,0.0,474.25,0.003694578,0
20.7225,22.5,0.0,459.0,0.003396065,0
20.39,22.5,0.0,434.0,0.003326758,0
20.7,24.5,0.0,464.25,0.003694578,0
20.39,22.5,0.0,433.6,0.003326758,0
20.6,22.26,0.0,449.3333333,0.003334241,0
20.6,22.1,0.0,447.0,0.003310148,0
20.35666667,22.6,0.0,439.0,0.003334714,0
20.34,22.6,0.0,439.25,0.003331264,0
20.79,24.945,0.0,526.0,0.003783128,0
21.2,27.14,0.0,711.4,0.004224047,0
20.39,22.5,0.0,433.75,0.003326758,0
20.65,22.245,0.0,449.0,0.003342324,0
20.6,22.13333333,0.0,449.0,0.003315167,0
22.0,29.46333333,0.0,1074.333333,0.004820277,0
20.315,22.7675,0.0,437.5,0.003350878,0
20.29,22.79,0.0,438.3333333,0.003349002,0
20.5,22.29,0.0,441.6666667,0.003318119,0
20.39,22.7,0.0,430.0,0.003356489,0
20.6,24.2,399.5,528.0,0.003626521,0
20.89,23.05,0.0,495.0,0.003515813,0
20.96333333,23.29,0.0,507.25,0.00356878,0
20.73,22.5,0.0,464.3333333,0.003397643,0
22.2,24.79,0.0,761.0,0.004100737,0
20.7,24.7,0.0,475.6666667,0.003724918,0
20.7,25.0,0.0,480.2,0.003770435,0
20.7,25.1,0.0,491.25,0.003785608,0
20.79,25.0,0.0,529.75,0.00379152,0
20.5,22.29,0.0,441.1666667,0.003318119,0
20.7,25.1,0.0,494.75,0.003785608,0
20.29,22.7225,0.0,438.75,0.003339029,0
20.7,24.5,0.0,467.6666667,0.003694578,0
20.6,22.1,0.0,446.3333333,0.003310148,0
20.6,24.1,0.0,464.5,0.003611448,0
20.7225,22.4725,0.0,460.25,0.003391892,0
20.525,24.1,0.0,468.75,0.003594685,0
20.7675,22.365,0.0,451.25,0.003384998,0
21.1,26.6,0.0,661.5,0.004113938,0
20.64,22.236,0.0,454.0,0.003338894,0
20.7,25.05,0.0,509.75,0.003778021,0
21.6,28.478,0.0,898.2,0.004544603,0
20.89,25.0,0.0,554.5,0.00381507,0
20.79,24.89,0.0,520.75,0.003774736,0
20.7,24.5,0.0,472.3333333,0.003694578,0
20.89,23.125,0.0,493.75,0.003527317,0
20.7,24.5,0.0,468.75,0.003694578,0
20.79,22.65,0.0,471.25,0.00343315,0
20.65,22.2675,0.0,446.25,0.003345722,0
20.7,25.1,0.0,509.0,0.003785608,0
20.29,22.7,0.0,436.0,0.003335705,0
21.2,27.34,0.0,737.75,0.004255388,0
21.2,26.79,0.0,684.3333333,0.004169208,0
21.0,26.2675,0.0,624.5,0.004037133,0
20.89,23.05,0.0,498.0,0.003515813,0
20.39,22.5,0.0,429.6,0.003326758,0
21.0,25.29,447.2,713.0,0.003885959,0
20.79,22.63333333,0.0,469.6666667,0.00343061,0
21.125,26.79,0.0,669.25,0.004149928,0
21.1,26.6,0.0,665.0,0.004113938,0
20.62,24.236,0.0,467.2,0.003636454,0
20.6,24.2,0.0,463.25,0.003626521,0
22.29,24.912,0.0,778.4,0.004143846,0
20.89,25.7,0.0,581.75,0.003922566,0
20.5,24.1,0.0,468.5,0.003589112,0
21.05,26.34,0.0,630.5,0.004060889,0
20.745,22.6,0.0,471.5,0.003415998,0
20.29,22.7225,0.0,431.25,0.003339029,0
20.7,24.6,0.0,480.75,0.003709748,0
21.0,26.0,0.0,614.75,0.003995756,0
20.92666667,23.0,0.0,492.3333333,0.003516109,0
22.315,24.89,0.0,781.75,0.004146508,0
20.445,23.945,0.0,466.6666667,0.003553743,0
20.7,24.63333333,0.0,477.3333333,0.003714805,0
21.0,26.1,0.0,613.6,0.004011223,0
20.65,22.245,0.0,445.5,0.003342324,0
21.2,27.65,0.0,765.0,0.004303972,0
20.7,24.5,0.0,474.75,0.003694578,0
21.2,27.6,0.0,758.5,0.004296136,0
20.9175,25.1,0.0,561.0,0.003836949,0
20.89,23.1,0.0,494.25,0.003523482,0
20.7,24.7,0.0,482.8,0.003724918,0
20.68,25.1,0.0,500.0,0.003780918,0
22.54,25.16,424.6,852.0,0.004249921,0
21.89,24.525,0.0,698.75,0.003980169,0
20.29,22.79,0.0,441.25,0.003349002,0
21.5,24.2,0.0,636.25,0.003833988,0
21.075,26.4725,0.0,649.6666667,0.004087765,0
22.13333333,24.7,0.0,732.6666667,0.004069084,0
21.125,26.6,0.0,671.5,0.004120301,0
20.5,22.39,0.0,439.6666667,0.003333084,0
20.79,24.89,0.0,526.0,0.003774736,0
20.525,22.29,0.0,449.75,0.003323268,0
22.39,27.29,603.6,1064.0,0.004570212,0
20.2,22.79,0.0,431.75,0.003330319,0
21.2,27.0,0.0,692.75,0.00420211,0
20.7,24.5,0.0,463.5,0.003694578,0
20.89,23.2,0.0,494.75,0.003538822,0
20.89,22.79,0.0,475.6,0.003475933,0
20.76,22.39,0.0,455.0,0.003387229,0
20.7,25.1,0.0,510.5,0.003785608,0
20.5,22.29,0.0,439.0,0.003318119,0
20.79,25.0,0.0,528.25,0.00379152,0
20.85,22.678,0.0,468.6,0.003450207,0
21.5,24.26,0.0,650.3333333,0.003843552,0
20.89,25.2,0.0,566.75,0.003845779,0
20.6,22.2,0.0,446.3333333,0.003325206,0
20.7,24.6,0.0,471.6,0.003709748,0
20.7,25.0,0.0,492.25,0.003770435,0
20.7,24.79,0.0,482.0,0.003738573,0
21.2,23.79,0.0,577.3333333,0.003699555,0
20.5,22.39,0.0,443.25,0.003333084,0
20.7,24.79,0.0,488.25,0.003738573,0
21.0,25.89,0.0,594.0,0.003978743,0
20.6,22.2,0.0,450.5,0.003325206,0
20.79,24.96333333,0.0,518.3333333,0.003785925,0
20.5,22.39,0.0,437.25,0.003333084,0
20.245,22.84,0.0,437.75,0.003347015,0
20.89,22.89,0.0,480.0,0.003491271,0
21.0,23.254,0.0,517.8,0.00357132,0
22.06666667,24.66666667,0.0,723.25,0.004046971,0
21.0,26.15,0.0,608.75,0.004018957,0
20.625,22.2225,0.0,448.5,0.003333756,0
20.525,22.245,0.0,446.75,0.003316523,0
20.79,24.89,0.0,545.3333333,0.003774736,0
20.2675,22.72,0.0,433.6666667,0.003333995,0
20.89,22.79,0.0,475.75,0.003475933,0
21.2,27.0,0.0,699.5,0.00420211,0
20.7,24.5,0.0,468.0,0.003694578,0
20.525,22.2,0.0,443.5,0.003309778,0
21.1,23.5,0.0,533.4,0.003631695,0
20.7,24.63333333,0.0,475.3333333,0.003714805,0
20.63333333,22.23,0.0,450.3333333,0.00333661,0
20.5,22.29,0.0,441.3333333,0.003318119,0
21.0,23.29,0.0,520.0,0.00357688,0
20.55,22.29,0.0,448.5,0.003328425,0
20.31,23.2,416.2,466.0,0.003413822,0
20.39,22.445,0.0,431.5,0.003318583,0
20.89,24.945,0.0,547.0,0.003806626,0
20.6,24.39,0.0,464.0,0.003655161,0
20.39,22.5,0.0,435.6,0.003326758,0
20.89,25.7,0.0,584.4,0.003922566,0
20.6,24.39,0.0,463.3333333,0.003655161,0
20.89,25.2,0.0,558.75,0.003845779,0
20.53333333,22.2,0.0,443.6666667,0.003311489,0
20.4175,22.34,0.0,433.5,0.00330862,0
20.85666667,24.92666667,0.0,552.6666667,0.00379597,0
20.89,22.89,0.0,476.0,0.003491271,0
20.39,22.46333333,0.0,439.3333333,0.003321308,0
21.89,29.2,0.0,1030.5,0.004744663,0
20.5,24.1,0.0,469.6666667,0.003589112,0
21.05,26.29,0.0,627.0,0.00405313,0
21.0,26.2,0.0,616.4,0.004026692,0
20.79,25.0,0.0,515.0,0.00379152,0
20.29,22.79,0.0,438.5,0.003349002,0
20.7,22.29,0.0,450.6666667,0.003359512,0
21.13333333,23.6,0.0,552.0,0.003654757,0
21.175,26.79,0.0,675.0,0.004162773,0
21.5,28.2,0.0,852.25,0.004472261,0
20.89,25.5,0.0,572.75,0.003891849,0
20.6,24.2,0.0,458.5,0.003626521,0
21.29,27.79,0.0,801.5,0.004350036,0
20.4725,23.7675,0.0,471.0,0.003533277,0
20.236,22.83,0.0,431.4,0.003343671,0
20.89,23.2225,0.0,495.0,0.003542274,0
22.1,29.745,0.0,1096.75,0.004896719,0
20.89,23.2,0.0,492.3333333,0.003538822,0
20.89,25.525,0.0,579.3333333,0.003895688,0
20.79,24.9725,0.0,520.5,0.003787324,0
21.1,26.5,0.0,649.5,0.00409837,0
20.89,24.89,0.0,547.75,0.003798181,0
20.7,24.79,0.0,486.75,0.003738573,0
20.6,22.29,0.0,451.0,0.003338759,0
20.575,22.29,0.0,453.5,0.003333588,0
20.79,25.0,0.0,519.3333333,0.00379152,0
20.89,25.29,0.0,561.3333333,0.003859599,0
20.7,22.5,0.0,458.3333333,0.003391335,0
20.89,25.08,0.0,556.8,0.003827353,0
20.85666667,24.93,0.0,539.0,0.003796481,0
20.89,25.2225,0.0,562.75,0.003849234,0
20.7,24.5,0.0,467.6666667,0.003694578,0
20.7675,25.0,0.0,522.25,0.003786239,0
21.29,27.79,0.0,781.0,0.004350036,0
20.79,24.9175,0.0,538.0,0.003778932,0
21.0,25.815,0.0,591.5,0.003967143,0
20.7,24.7,0.0,479.0,0.003724918,0
20.6,22.2,0.0,451.0,0.003325206,0
20.9725,23.1,0.0,489.25,0.003541507,0
21.6,28.63333333,0.0,936.6666667,0.004569574,0
20.745,22.39,0.0,460.25,0.003384084,0
20.7,22.5,0.0,464.6,0.003391335,0
20.79,24.89,0.0,538.0,0.003774736,0
20.7,24.5,0.0,472.0,0.003694578,0
20.76,22.35666667,0.0,454.0,0.003382159,0
20.5,24.1,0.0,467.3333333,0.003589112,0
21.2,27.29,0.0,738.25,0.004247552,0
20.2,22.815,0.0,441.2,0.003333992,0
20.89,25.7,0.0,582.75,0.003922566,0
21.42666667,23.92666667,0.0,614.25,0.00377333,0
21.2,26.79,0.0,677.6666667,0.004169208,0
21.6,28.56,0.0,920.2,0.004557785,0
20.79,25.0,0.0,526.0,0.00379152,0
20.7,24.6,0.0,478.6666667,0.003709748,0
20.6,22.125,0.0,444.75,0.003313912,0
20.65,24.445,0.0,455.25,0.003674828,0
20.6,22.2,0.0,449.25,0.003325206,0
20.7,24.6,0.0,471.5,0.003709748,0
20.89,25.7,0.0,576.6666667,0.003922566,0
20.7,24.5,0.0,468.0,0.003694578,0
20.89,23.1,0.0,492.5,0.003523482,0
21.2,27.6,0.0,766.0,0.004296136,0
20.5,22.29,0.0,438.2,0.003318119,0
20.5,22.32333333,0.0,432.5,0.003323107,0
20.79,24.945,0.0,516.25,0.003783128,0
20.29,22.79,0.0,441.6666667,0.003349002,0
20.365,22.7,0.0,429.5,0.003351283,0
20.79,22.6,0.0,466.75,0.003425529,0
