intercolumnar distance,upper margin,lower margin,exploitation,row number,modular ratio,interlinear spacing,weight,peak number,modular ratio.1,Class
-0.104241,-0.197025,0.221401,0.17367,0.261718,2.349606,0.899684,-1.207154,-1.058449,1.648359,F
-0.042522,-0.322644,0.310311,0.287293,0.261718,-0.764757,-0.232828,0.917319,0.18881,-0.457419,F
3.722352,0.336855,0.175168,-2.701227,0.261718,-0.889332,-0.195078,1.325256,-1.183175,-0.592413,F
0.043885,0.274046,0.182281,0.095763,0.261718,-0.224934,0.371178,-0.095214,-0.154186,-0.284754,F
-0.079554,-0.291239,0.388552,0.855618,0.261718,-0.557133,0.106925,1.059498,-0.154186,-0.440241,F
0.006853,0.462474,-0.016878,0.649795,-1.347089,0.397939,0.031425,0.185766,0.126447,0.462749,F
0.278418,-0.197025,0.239183,-0.73839,0.261718,-0.391033,0.031425,-0.089331,-0.029461,-0.247756,F
0.142636,-0.369751,0.413447,0.301347,0.17234,-0.266459,0.069175,-0.484357,-0.310094,-0.163768,F
0.278418,-0.197025,0.239183,-0.73839,0.261718,-0.266459,0.144676,-0.008699,-0.060642,-0.198487,F
0.019197,0.525284,0.068476,0.166658,0.261718,0.356414,0.106925,-0.412694,-0.372457,0.389321,F
0.105604,-0.126364,0.388552,-0.425061,0.261718,-1.180006,0.371178,0.320004,0.095265,-1.134435,F
0.364825,-0.189174,0.502357,0.22329,-1.168333,0.356414,-0.006326,-0.294474,-0.154186,0.451489,F
0.130292,-0.212727,0.324537,0.386474,0.261718,1.26996,1.201687,-0.81337,-0.808997,0.55532,F
0.364825,-0.189174,0.502357,0.22329,-1.168333,0.854712,-0.459331,-0.021396,-0.154186,1.213253,F
0.031541,0.203385,0.086258,0.045008,0.17234,-0.557133,0.484429,-0.13719,0.001721,-0.636823,F
0.019197,0.525284,0.068476,0.166658,0.261718,-0.432558,0.408929,0.38823,0.219991,-0.483012,F
0.117948,0.266195,0.043581,-0.590035,0.17234,-0.141884,0.069175,0.019492,0.064084,-0.053873,F
-3.461768,-0.204876,-3.210528,-3.441837,-3.045274,0.356414,-5.706639,2.470726,-3.20997,-3.827853,F
0.204355,-0.126364,0.335206,0.483538,-1.257711,0.647088,0.673182,0.585606,0.001721,0.326719,F
0.031541,0.203385,0.086258,0.045008,0.17234,-0.432558,0.55993,-0.051257,0.126447,-0.565469,F
-0.16596,-0.173471,-2.908234,-1.670024,0.351096,-0.01731,0.144676,0.034326,-0.091823,0.028849,F
0.043885,0.274046,0.182281,0.095763,0.261718,-0.806282,0.182426,1.038393,-0.559546,-0.707286,F
-0.141273,0.729415,0.079145,0.151709,0.261718,-0.349509,0.295677,0.269757,0.032902,-0.354456,F
-0.017834,-0.354049,0.42056,-0.176032,0.261718,-0.764757,-0.081827,-0.707304,-0.185368,-0.543384,F
0.31545,0.517433,-0.002652,-2.543473,0.261718,0.771662,1.654692,-1.820156,-1.245538,-0.089002,F
-0.153617,-0.354049,0.37077,-0.513262,0.261718,-0.930856,0.257927,-0.709071,-0.091823,-0.859651,F
-0.054866,-0.330495,-3.210528,-0.267456,0.261718,0.024215,0.371178,0.966576,-0.029461,-0.067399,F
-0.017834,-0.149918,-2.975805,-1.078156,0.082961,-0.889332,-0.534832,-0.617119,0.001721,-0.413116,F
-0.264711,-0.448263,0.431229,-1.121421,0.261718,-0.515608,-0.195078,1.163953,-0.060642,-0.242729,F
0.09326,-0.212727,0.260522,-0.527256,0.261718,-0.183409,0.182426,-0.484881,-0.091823,-0.14876,F
0.080916,0.313302,0.079145,0.588985,0.261718,0.522513,0.144676,-0.318084,-0.341275,0.52241,F
0.019197,-0.040001,0.288973,-0.042597,0.261718,0.314889,0.295677,-0.429644,-0.091823,0.237704,F
-0.141273,-0.055704,0.207175,0.246982,0.261718,0.06574,0.861934,0.451757,-0.060642,-0.28356,F
-0.017834,-0.149918,-2.975805,-1.078156,0.082961,-0.224934,0.069175,-0.475232,-0.123005,-0.131906,F
0.303106,0.352558,0.082701,0.703981,0.261718,-0.764757,0.371178,1.079399,-0.185368,-0.763559,F
0.056229,-0.09496,0.228514,-0.658066,0.17234,0.813187,0.55993,-0.218638,-0.154186,0.525906,F
-0.128929,-0.03215,0.068476,-0.151655,-0.989576,-0.889332,0.295677,0.099969,0.18881,-0.842183,F
0.15498,-0.330495,0.299642,-0.333637,0.082961,-0.723232,0.182426,0.536505,0.095265,-0.629,F
0.019197,-0.173471,0.306755,-0.081535,0.17234,-0.847807,-0.081827,0.599528,0.001721,-0.610206,F
-0.017834,-0.149918,-2.975805,-1.078156,0.082961,0.854712,0.635431,-1.048083,-0.621908,0.53156,F
0.290762,0.077766,0.118265,0.275805,0.261718,-0.141884,0.295677,0.164389,-0.278912,-0.165745,F
-0.128929,-0.134216,0.264078,0.430695,0.261718,1.311485,0.106925,-0.648068,-1.151994,1.258798,F
0.290762,-0.181323,0.441898,-1.339925,0.261718,-0.723232,-0.232828,-0.257837,-0.621908,-0.414925,F
-0.153617,-0.354049,0.37077,-0.513262,0.261718,0.896237,0.106925,-2.073799,-1.401445,0.87407,F
-0.017834,-0.354049,0.42056,-0.176032,0.261718,-0.432558,0.069175,0.175922,0.126447,-0.305283,F
-0.104241,-0.197025,0.221401,0.17367,0.261718,0.854712,-0.119577,-0.536352,-0.247731,0.9864,F
0.192011,0.226939,0.118265,-0.472443,0.17234,-0.183409,0.257927,0.153595,0.064084,-0.184961,F
0.278418,-0.3619,0.502357,-1.588745,0.261718,0.688613,0.635431,-2.234054,-0.964905,0.404245,F
0.043885,0.407516,0.047137,0.460921,0.261718,-0.183409,0.182426,0.140683,0.18881,-0.142467,F
-0.264711,-0.448263,0.431229,-1.121421,0.261718,-0.349509,0.069175,0.817058,0.313536,-0.224912,F
0.167323,0.690159,-0.08445,-0.009059,0.261718,-0.474083,0.408929,0.294725,0.095265,-0.528809,F
0.031541,0.446772,0.072032,0.600056,0.261718,-0.183409,0.295677,0.658337,-0.060642,-0.209879,F
0.31545,0.117022,0.178724,-1.517104,-1.347089,-0.224934,-0.157328,0.214093,-0.996086,-0.005882,F
0.599358,0.752968,0.008017,-1.737905,-0.095795,-1.30458,0.446679,-0.527032,-0.123005,-1.273419,F
0.167323,0.171981,0.047137,0.268047,0.17234,-0.183409,-0.081827,0.002814,0.18881,0.00246,F
0.15498,-0.3619,0.40989,-0.171945,0.261718,-0.224934,0.257927,-0.304842,0.157628,-0.216762,F
0.4142,-0.173471,0.392108,-0.130887,0.261718,-0.806282,0.371178,-1.027115,-1.058449,-0.803377,F
0.031541,-0.040001,0.175168,-0.107256,0.261718,-0.432558,0.220177,-0.181438,0.064084,-0.36545,F
-0.215336,0.360409,0.096927,0.286189,0.17234,-0.01731,0.446679,-0.68418,-0.746634,-0.124565,F
0.117948,0.556689,-0.009765,-0.57261,0.261718,-0.681707,0.144676,-0.284437,0.032902,-0.57873,F
-0.030178,-0.189174,0.242739,-0.408799,0.261718,-0.391033,0.069175,0.390074,0.219991,-0.279389,F
0.266074,0.109171,0.207175,-0.849179,0.261718,0.314889,1.163937,0.201395,-0.154186,-0.222356,F
0.031541,0.203385,0.086258,0.045008,0.17234,-0.058835,0.824183,0.555299,0.562987,-0.339701,F
0.09326,-0.212727,0.260522,-0.527256,0.261718,-0.10036,0.635431,-1.079323,-1.307901,-0.291854,F
-0.079554,-0.291239,0.388552,0.855618,0.261718,-0.01731,-0.195078,0.706021,0.095265,0.233412,F
-3.498799,-0.291239,0.37077,-0.281212,-4.922215,-0.598658,0.144676,0.226655,-0.247731,-0.501469,F
0.043885,0.407516,0.047137,0.460921,0.261718,-0.847807,-0.006326,0.934677,0.18881,-0.652158,F
0.080916,0.313302,0.079145,0.588985,0.261718,-0.515608,0.106925,0.704021,0.095265,-0.404449,F
0.426544,0.588093,0.160942,-0.889699,0.261718,-0.141884,0.333428,0.963217,0.032902,-0.187119,F
0.401857,-0.267686,0.299642,-0.808002,0.261718,-0.681707,-0.157328,-0.68717,-0.060642,-0.419747,F
0.006853,-0.267686,0.40989,0.565443,0.17234,1.394535,0.220177,-0.715186,-0.185368,1.252167,F
-0.141273,-0.244132,0.249852,0.593729,0.261718,-0.474083,-0.006326,1.021425,0.095265,-0.308285,F
0.364825,-0.189174,0.502357,0.22329,-1.168333,-3.837595,-0.081827,0.267776,-2.274526,-3.378112,F
-0.153617,9.65621,0.05425,0.56598,-1.078955,0.107265,0.220177,0.545165,0.157628,0.095067,F
0.303106,0.352558,0.082701,0.703981,0.261718,-0.10036,-0.119577,0.43803,-0.310094,0.084941,F
0.204355,-0.126364,0.335206,0.483538,-1.257711,0.647088,0.220177,0.462455,0.126447,0.586085,F
0.229043,-0.22843,0.324537,-0.869141,0.261718,-1.096956,0.333428,-0.513674,-0.185368,-1.0436,F
0.31545,0.117022,0.178724,-1.517104,-1.347089,-0.01731,0.144676,2.444865,0.375899,0.017637,F
0.043885,0.69801,0.022242,0.912997,0.261718,0.190314,0.333428,1.105183,-0.123005,0.112728,F
0.080916,-0.126364,0.360101,-0.587947,0.261718,0.107265,-0.308329,0.562269,-0.060642,0.404161,F
0.019197,-0.173471,0.306755,-0.081535,0.17234,-0.266459,0.295677,-0.315656,0.313536,-0.270685,F
0.241386,-0.110662,0.324537,-0.772226,0.261718,0.06574,1.050686,-0.852628,-0.403638,-0.374733,F
-0.017834,-0.149918,-2.975805,-1.078156,0.082961,-0.889332,-0.157328,-0.185282,0.064084,-0.607975,F
0.352481,-0.259834,0.463236,-1.127687,-1.078955,-0.515608,0.295677,1.341972,0.095265,-0.507074,F
0.043885,0.69801,0.022242,0.912997,0.261718,-0.141884,0.144676,1.113415,0.126447,-0.089002,F
0.229043,-0.016448,0.317424,-0.526838,0.261718,0.06574,0.295677,-0.882703,-0.123005,0.01443,F
0.15498,-0.448263,0.356544,-0.003837,0.261718,-0.266459,0.333428,0.253196,-0.091823,-0.304982,F
-0.00549,-0.204876,0.32098,-0.694588,0.261718,-0.266459,0.937434,0.328042,-0.123005,-0.596331,F
-0.017834,-2.426761,0.278304,0.506662,0.17234,0.564038,0.408929,0.123967,-0.154186,0.391334,F
0.192011,0.085618,0.278304,-1.347355,0.261718,-0.640182,0.257927,0.914484,-0.185368,-0.594534,F
4.524702,-0.134216,0.23207,-2.514351,-0.900198,-1.055431,-0.044076,-0.201028,-0.310094,-0.821424,F
0.105604,0.721563,0.086258,0.505409,0.261718,0.024215,0.446679,0.293463,0.064084,-0.103698,F
0.031541,-0.040001,0.175168,-0.107256,0.261718,2.515706,0.748682,-1.468097,-0.746634,1.891487,F
0.019197,-0.040001,0.288973,-0.042597,0.261718,-0.224934,0.446679,0.110881,0.126447,-0.32409,F
-0.017834,-0.354049,0.42056,-0.176032,0.261718,-0.640182,0.220177,-0.932057,-0.715453,-0.575849,F
0.142636,-0.448263,0.438342,0.978909,0.261718,0.564038,0.182426,0.915727,0.126447,0.536032,F
-3.461768,-0.204876,-3.210528,-3.441837,-3.045274,-0.972381,0.408929,1.945773,-2.586341,-0.938093,F
0.192011,-0.369751,0.278304,-0.659618,0.261718,0.480988,-0.42158,-1.183331,-0.528364,0.816519,F
0.031541,-0.040001,0.175168,-0.107256,0.261718,-0.640182,-0.044076,-0.290125,-0.185368,-0.441736,F
0.019197,-0.040001,0.288973,-0.042597,0.261718,1.145386,0.371178,-1.501452,-0.684271,0.949029,F
0.278418,-0.3619,0.502357,-1.588745,0.261718,-1.096956,0.257927,-1.123202,-0.060642,-1.008797,F
0.080916,0.588093,0.01513,0.00225,0.261718,0.14879,0.710932,0.140703,-0.154186,-0.131099,F
-0.054866,-0.024299,0.079145,0.136282,0.261718,0.771662,0.899684,-0.681675,-0.060642,0.301017,F
0.068573,-0.181323,-3.210528,-0.294311,-1.168333,0.14879,-0.081827,0.774829,0.157628,0.318341,F
0.117948,0.266195,0.043581,-0.590035,0.17234,-0.141884,0.144676,-0.786034,0.032902,-0.086507,F
-0.141273,-0.244132,0.249852,0.593729,0.261718,-0.10036,0.408929,0.214947,-0.185368,-0.201417,F
-0.00549,-0.204876,0.32098,-0.694588,0.261718,-0.557133,0.220177,0.208792,-0.123005,-0.499998,F
0.043885,0.407516,0.047137,0.460921,0.261718,0.14879,0.106925,0.445816,-0.154186,0.211833,F
-0.141273,0.729415,0.079145,0.151709,0.261718,-0.224934,-0.119577,0.829852,0.282354,-0.024121,F
-0.38815,0.321153,0.107596,0.886232,0.351096,0.771662,0.408929,0.503946,-0.060642,0.59591,F
-0.153617,9.65621,0.05425,0.56598,-1.078955,0.024215,0.975185,-1.469301,-2.399252,-0.467883,F
0.142636,-0.377602,0.328093,-0.039583,0.261718,-0.432558,0.144676,-0.042656,-0.278912,-0.351467,F
0.006853,0.077766,0.342319,-0.12859,0.261718,-0.474083,0.182426,-0.079196,0.251173,-0.405268,F
0.142636,-0.377602,0.328093,-0.039583,0.261718,0.024215,-0.006326,-0.044404,0.001721,0.147519,F
-0.38815,0.321153,0.107596,0.886232,0.351096,1.394535,-0.308329,-0.31323,-0.466001,1.620006,F
-0.042522,0.752968,-0.109344,1.041241,-1.347089,1.020811,0.220177,0.20291,-0.185368,0.920265,F
-0.017834,-0.275537,0.388552,0.949727,0.261718,-0.598658,0.257927,1.367582,0.251173,-0.554776,F
-0.153617,-0.354049,0.37077,-0.513262,0.261718,0.107265,0.220177,-0.817195,-0.029461,0.100902,F
4.524702,-0.134216,0.23207,-2.514351,-0.900198,-1.968978,-0.308329,-2.826108,-2.243345,-1.552845,F
0.006853,0.077766,0.342319,-0.12859,0.261718,-0.349509,-0.081827,0.319732,0.032902,-0.1402,F
-0.264711,-0.448263,0.431229,-1.121421,0.261718,-0.307984,0.484429,-0.53973,-0.278912,-0.407885,F
0.167323,0.171981,0.047137,0.268047,0.17234,0.273364,0.55993,-0.011708,0.064084,0.057672,F
0.241386,0.203385,0.125378,-1.422726,-1.347089,-0.474083,0.069175,0.231645,-0.65309,-0.338603,F
0.426544,0.588093,0.160942,-0.889699,0.261718,0.06574,0.408929,1.455048,-0.216549,-0.02898,F
0.25373,-0.338346,0.352988,-1.154243,0.17234,-0.557133,0.182426,-0.501656,-0.684271,-0.497503,F
0.006853,-0.267686,0.40989,0.565443,0.17234,0.107265,0.333428,0.276087,0.313536,0.030404,F
-0.042522,0.752968,-0.109344,1.041241,-1.347089,2.141982,1.050686,-0.258012,-0.497183,1.383484,F
-0.153617,-0.087108,0.299642,0.689629,0.261718,-0.474083,0.333428,-0.479115,-0.996086,-0.476732,F
0.056229,-0.063555,0.310311,-1.048885,0.261718,-0.391033,0.144676,1.100484,0.313536,-0.312926,F
0.192011,-0.03215,0.249852,-0.418765,0.17234,-0.01731,-2.686605,-0.058538,0.001721,-1.813224,F
0.043885,0.69801,0.022242,0.912997,0.261718,-0.474083,0.295677,1.392045,0.438262,-0.466545,F
0.179667,-0.047852,0.274747,-0.605223,0.261718,-0.598658,0.55993,0.020424,0.032902,-0.715507,F
-0.314087,0.540986,-0.041773,0.882562,0.261718,0.024215,0.257927,0.618826,0.157628,0.001061,F
-0.091897,0.2976,0.079145,0.196496,0.261718,-0.349509,0.333428,-0.020892,0.001721,-0.375324,F
-0.38815,0.321153,0.107596,0.886232,0.351096,-0.307984,0.182426,0.334934,0.001721,-0.255556,F
0.006853,-0.267686,0.40989,0.565443,0.17234,0.190314,-0.157328,0.213297,0.001721,0.399134,F
-0.153617,-0.354049,0.37077,-0.513262,0.261718,-0.723232,-0.006326,-0.100126,-0.123005,-0.53667,F
0.105604,-0.377602,0.260522,0.107578,0.261718,0.439463,-0.119577,-0.825835,-0.466001,0.596549,F
-0.104241,-0.197025,0.221401,0.17367,0.261718,0.356414,0.257927,0.265757,-0.154186,0.312542,F
0.019197,0.525284,0.068476,0.166658,0.261718,-0.10036,0.52218,0.064789,-0.060642,-0.248359,F
0.142636,-0.369751,0.413447,0.301347,0.17234,1.643684,0.106925,0.101891,-0.341275,1.56255,F
0.080916,-0.142067,0.171611,-0.470713,0.261718,-0.972381,0.106925,-0.947259,-0.684271,-0.825354,F
-0.017834,-0.330495,0.488131,-0.183313,0.17234,-0.681707,0.031425,0.35167,0.064084,-0.504338,F
-0.054866,-0.330495,-3.210528,-0.267456,0.261718,0.190314,0.182426,0.832183,0.064084,0.197222,F
0.179667,-0.047852,0.274747,-0.605223,0.261718,-0.806282,0.333428,-0.183787,-0.154186,-0.77676,F
0.105604,0.721563,0.086258,0.505409,0.261718,-0.058835,0.295677,0.470395,-0.123005,-0.092679,F
-0.079554,-0.173471,0.367214,0.324501,0.261718,1.934358,0.52218,-1.09637,-0.154186,1.5297,F
-0.00549,-0.204876,0.32098,-0.694588,0.261718,-0.930856,-0.081827,-0.15379,-0.684271,-0.691241,F
0.142636,-0.000745,0.153829,0.955845,0.261718,-0.224934,-0.232828,0.699808,0.18881,0.047474,F
4.462983,-0.181323,0.306755,-2.963951,0.261718,0.314889,0.446679,0.647154,0.219991,0.157127,F
0.266074,0.109171,0.207175,-0.849179,0.261718,-0.432558,0.182426,1.244235,-0.341275,-0.374721,F
-0.017834,-2.426761,0.278304,0.506662,0.17234,0.480988,0.484429,0.204735,-0.278912,0.272845,F
0.043885,0.274046,0.182281,0.095763,0.261718,-0.10036,0.408929,-0.313074,-0.216549,-0.190687,F
-0.104241,-0.197025,0.221401,0.17367,0.261718,-0.058835,-0.006326,0.080826,-0.341275,0.071488,F
0.019197,0.289748,-0.116457,1.524856,-0.542686,0.273364,0.673182,1.734475,0.157628,-0.00575,F
0.401857,-0.267686,0.299642,-0.808002,0.261718,-1.263055,-0.006326,-0.262885,-0.216549,-1.034233,F
-0.054866,-0.024299,0.079145,0.136282,0.261718,-0.681707,0.144676,0.75854,0.219991,-0.578272,F
0.167323,0.588093,-0.002652,-0.309259,0.261718,1.975883,0.446679,-0.515985,-0.746634,1.628926,F
0.4142,-0.173471,0.392108,-0.130887,0.261718,-0.10036,0.371178,-1.074993,-0.808997,-0.173207,F
0.192011,-0.03215,0.249852,-0.418765,0.17234,-0.640182,0.144676,-0.045608,0.001721,-0.538273,F
-0.030178,-0.063555,0.274747,-0.394925,0.261718,-0.972381,-0.119577,-0.101233,0.032902,-0.711119,F
-3.461768,-0.204876,-3.210528,-3.441837,-3.045274,-1.30458,0.597681,1.374824,-2.742249,-1.345352,F
0.229043,-0.181323,0.23207,-0.893459,0.261718,0.024215,-0.119577,-0.844474,-0.310094,0.216607,F
-0.153617,-0.087108,0.299642,0.689629,0.261718,-0.10036,0.333428,0.658259,-0.154186,-0.153509,F
0.080916,-0.244132,0.214288,-0.37914,0.261718,0.314889,0.52218,-0.058402,0.157628,0.116863,F
-2.523635,-0.346197,-2.349878,-0.775688,0.17234,-0.598658,-0.081827,0.805272,0.157628,-0.372695,F
0.142636,-0.291239,-3.210528,-2.167812,0.351096,-0.515608,0.182426,-0.695985,-0.247731,-0.450342,F
0.15498,-0.330495,0.299642,-0.333637,0.082961,-0.307984,0.635431,0.206637,-0.43482,-0.48024,F
0.4142,-0.173471,0.392108,-0.130887,0.261718,-0.391033,-0.006326,-0.710022,-0.590727,-0.232965,F
-0.017834,-0.330495,0.488131,-0.183313,0.17234,-0.224934,0.371178,-0.85987,-0.216549,-0.287502,F
-0.38815,0.321153,0.107596,0.886232,0.351096,-0.723232,-1.629594,-0.021863,0.812439,1.248104,F
0.031541,0.446772,0.072032,0.600056,0.261718,-0.01731,0.371178,0.682024,0.313536,-0.091353,F
0.167323,0.588093,-0.002652,-0.309259,0.261718,-0.266459,0.257927,1.521488,-0.029461,-0.25904,F
0.105604,-0.377602,0.260522,0.107578,0.261718,0.273364,0.220177,-0.193378,-0.65309,0.257992,F
-0.141273,0.729415,0.079145,0.151709,0.261718,0.439463,0.295677,0.402869,0.375899,0.367778,F
0.142636,-0.291239,-3.210528,-2.167812,0.351096,-1.595254,0.069175,-3.209232,-2.118619,-1.374827,F
-0.178304,0.902141,-0.041773,0.593103,0.261718,-0.391033,-0.081827,0.606343,-0.216549,-0.191435,F
-0.030178,-0.063555,0.285416,-1.278877,0.17234,-0.681707,0.106925,1.763714,0.344717,-0.559128,F
0.229043,-0.22843,0.324537,-0.869141,0.261718,-1.346105,0.408929,-1.090719,-0.840179,-1.301978,F
0.167323,0.171981,0.047137,0.268047,0.17234,0.439463,0.710932,0.18099,-0.029461,0.142408,F
0.080916,0.313302,0.079145,0.588985,0.261718,-0.307984,0.52218,1.10095,0.313536,-0.437588,F
0.019197,-0.173471,0.306755,-0.081535,0.17234,-0.847807,0.257927,0.607876,0.064084,-0.79172,F
-0.00549,-0.259834,0.367214,-0.156667,0.261718,0.190314,0.106925,-0.974654,-0.996086,0.247926,F
0.031541,0.203385,0.086258,0.045008,0.17234,0.190314,-0.308329,0.027549,0.687713,0.482447,F
3.722352,0.336855,0.175168,-2.701227,0.261718,0.231839,0.220177,2.403801,-0.154186,0.210785,F
0.192011,0.226939,0.118265,-0.472443,0.17234,2.017408,0.371178,-1.662057,-0.840179,1.718013,F
0.192011,-0.03215,0.249852,-0.418765,0.17234,-0.474083,0.069175,-0.074575,0.001721,-0.351154,F
0.15498,-0.385453,0.381439,0.314237,0.261718,-0.10036,0.446679,0.427993,-0.091823,-0.21059,F
-0.042522,0.752968,-0.109344,1.041241,-1.347089,0.730137,0.295677,0.584209,-0.091823,0.62477,F
0.130292,-0.212727,0.324537,0.386474,0.261718,-0.058835,0.597681,0.116026,-0.528364,-0.244561,F
0.056229,-0.09496,0.228514,-0.658066,0.17234,-0.141884,0.446679,0.705574,0.095265,-0.262452,F
0.192011,0.226939,0.118265,-0.472443,0.17234,-1.055431,-2.648855,0.354757,-0.528364,-2.456437,F
-0.128929,-0.03215,0.068476,-0.151655,-0.989576,-0.806282,0.295677,0.259758,0.251173,-0.767984,F
0.006853,-0.267686,0.40989,0.565443,0.17234,-0.224934,-0.232828,-0.354818,-0.777816,0.046064,F
0.117948,0.556689,-0.009765,-0.57261,0.261718,-0.847807,0.144676,-1.155645,-0.185368,-0.740799,F
0.266074,-0.134216,0.214288,-0.229323,0.261718,-0.640182,0.446679,-0.192621,0.001721,-0.691759,F
-0.16596,-0.173471,-2.908234,-1.670024,0.351096,-0.474083,-0.270579,1.280135,0.032902,-0.155896,F
0.303106,0.352558,0.082701,0.703981,0.261718,0.522513,0.182426,0.385026,0.064084,0.529401,F
0.117948,0.266195,0.043581,-0.590035,0.17234,-0.557133,0.220177,-0.085797,0.095265,-0.505784,F
0.15498,-0.197025,-3.210528,-0.736839,0.351096,0.314889,0.333428,-0.6583,-0.185368,0.217294,F
0.043885,-0.173471,0.285416,-0.775121,0.17234,-0.36335,-0.257995,0.181223,0.043296,-0.062566,F
-0.091897,0.2976,0.079145,0.196496,0.261718,-0.474083,0.220177,0.737338,0.375899,-0.422134,F
0.105604,0.721563,0.086258,0.505409,0.261718,0.231839,0.220177,0.105813,0.219991,0.223648,F
-0.06721,0.462474,0.10404,0.463129,0.261718,0.273364,0.371178,0.592247,-0.029461,0.163733,F
0.056229,0.281897,-0.091562,-0.919149,-0.185173,0.024215,0.52218,1.931211,0.344717,-0.136307,F
0.006853,0.462474,-0.016878,0.649795,-1.347089,0.06574,0.52218,0.884954,0.375899,-0.105831,F
0.031541,0.446772,0.072032,0.600056,0.261718,1.809783,-0.006326,-0.9924,-0.43482,1.802906,F
0.043885,-0.173471,0.285416,-0.775121,0.17234,-2.301176,-8.915424,-4.064461,-3.989507,-5.476139,F
-0.042522,-0.3619,0.470349,-0.310721,0.261718,-0.681707,0.257927,0.102221,0.157628,-0.637342,F
0.229043,-0.016448,0.317424,-0.526838,0.261718,-0.307984,0.673182,-0.178486,0.157628,-0.511028,F
0.105604,-0.377602,0.260522,0.107578,0.261718,0.190314,0.069175,-0.136122,0.001721,0.255413,F
-0.153617,-0.087108,0.299642,0.689629,0.261718,-0.307984,0.182426,0.819019,0.219991,-0.260161,F
-0.042522,-0.189174,0.33165,-0.664392,0.261718,-0.640182,0.069175,-0.454865,0.438262,-0.505133,H
-0.042522,-0.189174,0.33165,-0.664392,0.261718,0.024215,0.408929,-1.798314,-0.43482,-0.079069,H
-0.116585,0.305451,0.036468,-0.41038,0.261718,-1.096956,-0.38383,0.349632,0.937165,-0.692772,H
-0.104241,0.23479,0.214288,0.314028,0.17234,0.107265,0.295677,0.182912,0.375899,0.063085,H
0.031541,0.195534,0.246296,0.627208,0.261718,-0.806282,0.408929,0.947277,0.62535,-0.807922,H
0.105604,0.014957,0.377883,-0.432222,0.261718,-1.180006,0.220177,-0.680802,-0.123005,-1.061514,H
0.364825,0.36826,0.19295,-0.420406,0.261718,-1.429155,0.257927,0.821815,0.968347,-1.307113,H
0.031541,0.195534,0.246296,0.627208,0.261718,-0.723232,-0.308329,-0.783762,0.064084,-0.378639,H
-0.030178,0.022808,0.157386,-0.771451,0.261718,0.979286,-0.270579,-1.620314,-0.372457,1.213302,H
11.819916,0.203385,0.395665,-2.941364,-0.900198,-0.764757,0.52218,0.568152,0.687713,-0.856179,H
0.192011,0.148427,0.19295,-1.29308,0.261718,-1.096956,-0.006326,-0.277583,0.157628,-0.858457,H
0.105604,0.014957,0.377883,-0.432222,0.261718,-0.557133,0.371178,-0.264031,0.999528,-0.578754,H
0.105604,0.014957,0.377883,-0.432222,0.261718,-0.266459,0.52218,-0.407472,0.968347,-0.356663,H
0.006853,0.407516,0.274747,-0.083803,0.261718,-1.346105,0.673182,0.628806,0.438262,-1.410196,H
0.068573,0.007106,0.288973,0.592954,0.261718,-0.847807,0.031425,-0.026037,-0.091823,-0.678185,H
0.080916,0.203385,0.249852,-0.423061,0.261718,-0.474083,0.55993,0.378231,0.750076,-0.559792,H
0.57467,0.085618,0.310311,-2.167514,0.261718,-1.429155,0.899684,-2.503559,-1.151994,-1.591168,H
0.105604,0.014957,0.377883,-0.432222,0.261718,-0.307984,0.333428,-0.414364,0.999528,-0.320087,H
0.031541,0.195534,0.246296,0.627208,0.261718,-0.266459,0.144676,1.388279,0.531806,-0.2249,H
0.377169,0.109171,0.317424,-1.658297,-0.900198,-3.297773,-0.610333,-0.470553,-2.9917,-2.700952,H
0.068573,0.007106,0.288973,0.592954,0.261718,-0.141884,0.55993,0.424381,0.687713,-0.291757,H
0.241386,0.23479,0.310311,-1.710992,0.261718,-1.013906,0.144676,0.55792,0.937165,-0.854165,H
0.080916,0.203385,0.249852,-0.423061,0.261718,-1.138481,0.597681,0.936016,1.342524,-1.147684,H
0.031541,0.140576,0.399221,-0.817372,0.261718,-1.096956,0.106925,1.211928,0.843621,-0.934851,H
0.006853,0.407516,0.274747,-0.083803,0.261718,0.314889,0.069175,-1.267671,-0.278912,0.379098,H
0.377169,0.109171,0.317424,-1.658297,-0.900198,0.024215,-2.460103,-2.021281,-0.528364,-1.777817,H
-2.573011,0.069915,0.246296,-3.018853,0.082961,-2.550325,-2.799857,0.355263,-3.085245,-3.426236,H
0.500607,0.140576,0.388552,-0.637358,0.261718,-1.885928,0.106925,2.455291,-2.056256,-1.654542,H
0.019197,0.077766,0.349432,-0.356523,0.261718,-0.930856,0.484429,-0.356545,-0.466001,-0.962927,H
0.019197,-0.016448,0.324537,-0.20781,0.261718,-0.432558,0.484429,-0.616634,-0.029461,-0.494597,H
0.068573,-0.016448,0.274747,-0.03633,0.261718,0.107265,0.597681,-0.203824,0.500624,-0.110786,H
0.080916,0.203385,0.249852,-0.423061,0.261718,-0.307984,0.673182,-0.486105,0.157628,-0.525543,H
0.09326,0.054213,0.374326,0.378926,0.261718,0.107265,0.371178,1.077554,0.438262,-0.003664,H
0.031541,0.140576,0.399221,-0.817372,0.261718,-0.183409,0.106925,0.495034,0.282354,-0.105168,H
0.57467,0.085618,0.310311,-2.167514,0.261718,-1.719828,0.144676,-1.050219,0.937165,-1.522562,H
