intercolumnar distance,upper margin,lower margin,exploitation,row number,modular ratio,interlinear spacing,weight,peak number,modular ratio.1,Class
0.241386,-0.126364,0.417003,0.096091,0.17234,0.024215,0.257927,0.982419,0.874802,0.004871,A
0.080916,0.014957,0.064919,0.346104,0.17234,0.771662,0.710932,0.641911,0.095265,0.408827,A
0.192011,0.242641,0.164499,0.576722,0.261718,0.813187,0.144676,-0.579667,-0.185368,0.784163,A
0.105604,0.556689,-0.031104,0.619301,0.17234,0.107265,0.220177,0.540971,0.032902,0.080372,A
0.364825,0.195534,0.175168,-0.027618,0.261718,-0.557133,0.52218,0.790905,0.40708,-0.644611,A
-3.498799,0.211237,-3.210528,-0.424226,-4.922215,1.975883,0.824183,-0.984382,-0.278912,1.374731,A
-3.498799,-0.236281,0.256965,-0.3018,-4.922215,-0.474083,0.861934,-0.390464,-0.559546,-0.741655,A
0.204355,0.038511,0.036468,0.655644,0.17234,-1.636779,0.899684,-2.25378,-2.368071,-1.755443,A
0.117948,0.627349,0.075589,0.831628,0.261718,0.813187,0.408929,1.327411,0.40708,0.614535,A
-0.240024,-0.424709,0.089814,1.094532,0.261718,0.397939,0.220177,0.602246,0.469443,0.354916,A
-0.091897,-0.189174,0.345875,0.235912,0.261718,2.349606,0.144676,-1.813866,-1.49499,2.171335,A
0.130292,0.007106,0.239183,0.766194,0.261718,0.522513,0.371178,0.264224,0.032902,0.38732,A
0.043885,0.187683,0.303198,-0.717056,-1.79398,0.854712,0.597681,1.421847,0.687713,0.563639,A
0.389513,-0.220579,-3.210528,-2.624155,0.261718,-1.096956,-0.157328,-1.260896,-0.216549,-0.807802,A
0.142636,-0.142067,0.246296,0.789259,-1.347089,0.896237,0.408929,0.674083,-0.029461,0.682393,A
0.006853,-0.181323,0.388552,0.301377,-0.095795,2.017408,0.371178,-1.314035,-0.185368,1.712613,A
0.080916,0.077766,0.050694,0.857319,-1.257711,0.06574,0.371178,1.125161,0.656532,-0.023326,A
-0.00549,0.478177,0.029355,-0.247644,0.17234,0.14879,0.484429,0.036616,-0.060642,-0.011319,A
0.192011,0.242641,0.164499,0.576722,0.261718,-0.889332,0.295677,-0.339071,-0.840179,-0.82979,A
0.130292,-0.071406,0.214288,0.915742,0.261718,-0.183409,0.371178,1.004319,0.032902,-0.251988,A
0.512951,-0.008597,-0.045329,-1.738144,-1.525845,-0.557133,-0.006326,-0.450633,-1.276719,-0.375107,A
0.080916,0.164129,0.19295,0.819007,0.261718,0.14879,0.710932,-0.805158,-1.058449,-0.112679,A
0.043885,-0.157769,0.328093,0.552225,0.261718,0.937762,0.371178,0.591295,-0.154186,0.748419,A
-3.498799,0.329004,0.139604,0.982191,-4.922215,-0.349509,0.144676,0.92691,-2.960519,-0.273808,A
0.130292,-0.275537,0.274747,-0.574878,0.261718,1.643684,0.597681,-1.791577,-1.682078,1.297772,A
0.09326,-0.087108,-2.268081,-0.164963,0.261718,0.522513,0.371178,0.441505,0.469443,0.381485,A
0.142636,-0.142067,0.246296,0.789259,-1.347089,1.228436,0.673182,0.346234,-0.029461,0.835843,A
0.167323,0.117022,0.047137,-0.174809,0.261718,0.356414,0.333428,-0.008582,-0.216549,0.289565,A
-0.054866,0.580242,0.032912,-0.016668,0.261718,0.439463,-2.988609,-0.599898,0.157628,-1.298518,A
0.229043,-1.044953,0.349432,0.84243,0.261718,0.647088,0.295677,1.68081,0.469443,0.572691,A
0.056229,-0.291239,0.239183,0.767954,0.17234,0.979286,0.786433,0.119074,0.126447,0.539986,A
0.204355,-0.275537,0.360101,-0.278884,0.261718,-0.432558,0.295677,-0.029318,-0.060642,-0.41695,A
-0.079554,-0.173471,0.367214,0.324501,0.261718,0.730137,0.371178,-0.485347,-0.278912,0.564398,F
-0.079554,-0.291239,0.388552,0.855618,0.261718,-0.307984,0.220177,0.081427,-0.466001,-0.279341,F
0.056229,0.281897,-0.091562,-0.919149,-0.185173,-0.764757,-0.232828,-1.231326,-1.869167,-0.447871,F
0.192011,0.226939,0.118265,-0.472443,0.17234,-0.141884,-0.081827,-0.285679,-0.247731,0.037118,F
0.142636,-0.291239,-3.210528,-2.167812,0.351096,-1.055431,0.069175,0.098164,0.282354,-0.880144,F
0.080916,0.588093,0.01513,0.00225,0.261718,-0.474083,0.52218,0.384502,0.18881,-0.583202,F
0.278418,-0.3619,0.502357,-1.588745,0.261718,-1.30458,-0.006326,-2.4298,-1.245538,-1.070989,F
0.043885,-0.173471,0.285416,-0.775121,0.17234,2.930954,0.710932,-2.625915,-3.178789,2.350655,F
-0.141273,-0.244132,0.249852,0.593729,0.261718,-0.058835,0.371178,0.10061,-0.372457,-0.137283,F
0.352481,0.321153,0.128935,-1.64672,-0.900198,-0.598658,-2.913108,-1.201018,-1.183175,-2.25361,F
0.056229,-0.063555,0.310311,-1.048885,0.261718,-0.432558,0.333428,1.16836,0.032902,-0.450331,F
0.192011,0.085618,0.278304,-1.347355,0.261718,-1.263055,0.144676,0.03452,-0.466001,-1.098897,F
0.031541,0.203385,0.086258,0.045008,0.17234,-0.930856,0.257927,0.997272,0.500624,-0.856999,F
0.241386,-0.322644,0.28186,0.274612,0.261718,-0.598658,0.408929,1.049189,0.126447,-0.631435,F
0.303106,-0.354049,0.306755,-0.918463,0.17234,0.14879,0.257927,-0.075158,-0.091823,0.118816,F
0.043885,-0.173471,0.285416,-0.775121,0.17234,0.024215,0.446679,0.592169,0.095265,-0.092679,F
-0.178304,0.902141,-0.041773,0.593103,0.261718,-0.307984,-0.572582,-0.286727,-0.621908,0.143432,F
-0.06721,0.462474,0.10404,0.463129,0.261718,0.107265,0.295677,0.01988,0.18881,0.094694,F
0.25373,-0.338346,0.352988,-1.154243,0.17234,-0.640182,-0.006326,0.580287,0.282354,-0.456889,F
4.462983,-0.181323,0.306755,-2.963951,0.261718,-0.01731,0.52218,-1.045812,-1.49499,-0.181236,F
-0.030178,-0.189174,0.242739,-0.408799,0.261718,-0.307984,0.371178,-0.683617,-0.43482,-0.343896,F
0.068573,-0.181323,-3.210528,-0.294311,-1.168333,0.896237,-2.686605,0.007183,-0.341275,-1.145707,F
-0.128929,-0.134216,0.264078,0.430695,0.261718,0.273364,0.371178,-0.192155,0.032902,0.163239,F
-0.264711,-0.448263,0.431229,-1.121421,0.261718,0.107265,-0.195078,0.384813,0.282354,0.343729,F
0.15498,-0.197025,-3.210528,-0.736839,0.351096,-0.031151,0.899684,0.161516,0.292748,-0.361135,F
0.080916,-0.244132,0.214288,-0.37914,0.261718,-0.183409,-0.195078,-0.434984,-0.43482,0.059819,F
0.15498,-0.385453,0.381439,0.314237,0.261718,-0.432558,0.295677,0.97407,0.500624,-0.431561,F
-0.128929,-0.511072,0.342319,0.170775,0.261718,0.024215,0.899684,-0.565746,0.064084,-0.337194,F
0.167323,0.690159,-0.08445,-0.009059,0.261718,-0.224934,0.295677,-0.03823,-0.310094,-0.244212,F
0.25373,-0.338346,0.352988,-1.154243,0.17234,-0.474083,0.182426,0.802283,0.126447,-0.414792,F
0.278418,-0.197025,0.239183,-0.73839,0.261718,0.813187,0.257927,-0.987954,-0.621908,0.741223,F
-0.017834,-0.149918,-2.975805,-1.078156,0.082961,-0.349509,-0.081827,-0.321791,-0.060642,-0.149302,F
0.204355,-0.126364,0.335206,0.483538,-1.257711,-0.266459,0.257927,1.106969,-0.154186,-0.259149,F
-0.215336,0.360409,0.096927,0.286189,0.17234,0.190314,0.597681,0.01128,-0.123005,-0.038166,F
-0.215336,0.360409,0.096927,0.286189,0.17234,-1.802878,-2.724356,-3.734535,-3.740056,-2.861803,F
0.130292,-0.212727,0.324537,0.386474,0.261718,1.560634,0.786433,-1.027697,-0.590727,1.040443,F
0.401857,-0.267686,0.299642,-0.808002,0.261718,-0.515608,0.069175,-0.658921,-0.123005,-0.389356,F
-0.16596,-0.134216,0.256965,0.387041,0.261718,-1.802878,-2.460103,-0.80442,-1.432627,-1.816756,F
0.167323,0.588093,-0.002652,-0.309259,0.261718,0.730137,-0.006326,0.721534,-0.590727,0.795483,F
-2.523635,-0.346197,-2.349878,-0.775688,0.17234,-0.307984,0.144676,-0.28995,-0.403638,-0.235797,F
-0.141273,-0.055704,0.207175,0.246982,0.261718,-0.432558,0.031425,1.105279,0.438262,-0.295688,F
-0.00549,-0.204876,0.32098,-0.694588,0.261718,-0.930856,0.484429,-0.403026,-1.307901,-0.959937,F
0.278418,-0.3619,0.502357,-1.588745,0.261718,-0.723232,0.635431,-0.702004,-0.029461,-0.855166,F
0.303106,-0.354049,0.306755,-0.918463,0.17234,-0.598658,0.031425,0.071351,0.064084,-0.442362,F
-0.128929,-0.511072,0.342319,0.170775,0.261718,-1.055431,0.748682,0.969585,0.18881,-1.19406,F
0.599358,0.752968,0.008017,-1.737905,-0.095795,-1.013906,-2.535604,-1.304192,-0.808997,-2.618073,F
0.130292,-0.212727,0.324537,0.386474,0.261718,-0.806282,-0.044076,0.635213,0.032902,-0.583624,F
-0.054866,-0.330495,-3.210528,-0.267456,0.261718,-0.806282,0.069175,-0.972402,-1.49499,-0.672868,F
0.006853,-0.267686,0.40989,0.565443,0.17234,-0.307984,0.144676,-0.378776,0.001721,-0.239691,F
0.266074,-0.134216,0.214288,-0.229323,0.261718,-0.889332,-0.34608,0.171185,-0.091823,-0.509895,F
0.080916,-0.291239,0.356544,0.226662,0.261718,0.231839,0.295677,0.137538,0.064084,0.160925,F
3.722352,0.336855,0.175168,-2.701227,0.261718,0.439463,0.333428,0.700254,-1.151994,0.326502,F
0.599358,0.752968,0.008017,-1.737905,-0.095795,-0.598658,0.295677,-0.894702,-0.247731,-0.579984,F
-0.00549,-0.259834,0.367214,-0.156667,0.261718,-0.847807,0.069175,-0.264555,0.126447,-0.687744,F
0.31545,0.117022,0.178724,-1.517104,-1.347089,-1.055431,-2.799857,1.025754,-2.305708,-2.233562,F
0.241386,-0.322644,0.28186,0.274612,0.261718,-0.806282,0.597681,1.027948,0.375899,-0.910511,F
0.599358,0.752968,0.008017,-1.737905,-0.095795,-0.847807,0.52218,-0.73901,-0.247731,-0.910571,F
0.080916,-0.142067,0.171611,-0.470713,0.261718,-0.266459,-0.119577,0.531282,0.344717,-0.050269,F
0.229043,-0.22843,0.324537,-0.869141,0.261718,-0.889332,0.673182,-0.414617,0.126447,-1.01427,F
0.241386,-0.110662,0.324537,-0.772226,0.261718,-0.10036,-0.119577,-2.168041,-0.746634,0.120685,F
0.006853,0.077766,0.342319,-0.12859,0.261718,-0.432558,0.182426,-0.631215,0.251173,-0.36439,F
-0.017834,-0.354049,0.42056,-0.176032,0.261718,-0.432558,0.333428,-0.176564,-0.310094,-0.448486,F
-0.017834,0.23479,-0.180472,0.621032,0.261718,0.647088,0.597681,0.410771,0.001721,0.3628,F
0.290762,0.077766,0.118265,0.275805,0.261718,0.107265,0.220177,0.242245,-0.341275,0.086894,F
-0.128929,-0.511072,0.342319,0.170775,0.261718,2.017408,-0.232828,-1.541196,-0.777816,2.15418,F
0.241386,-0.322644,0.28186,0.274612,0.261718,0.439463,0.446679,-0.366369,-0.154186,0.266961,F
0.043885,0.69801,0.022242,0.912997,0.261718,0.854712,0.182426,-0.01532,0.251173,0.797484,F
-0.00549,-0.259834,0.367214,-0.156667,0.261718,0.273364,0.408929,-0.327636,-0.060642,0.147881,F
0.043885,0.69801,0.022242,0.912997,0.261718,-0.01731,0.295677,0.518934,-0.216549,-0.063265,F
4.462983,-0.181323,0.306755,-2.963951,0.261718,-0.307984,0.106925,-0.186563,-0.528364,-0.2205,F
0.043885,0.69801,0.022242,0.912997,0.261718,1.228436,0.295677,-0.176506,-0.060642,1.060985,F
0.4142,-0.173471,0.392108,-0.130887,0.261718,-0.723232,-0.270579,-0.321753,-0.341275,-0.398144,F
-0.030178,-0.189174,0.242739,-0.408799,0.261718,2.598755,0.597681,-2.72406,-2.118619,2.067853,F
0.019197,0.289748,-0.116457,1.524856,-0.542686,-0.598658,1.088436,1.872693,0.375899,-0.954983,F
-0.104241,-0.197025,0.221401,0.17367,0.261718,0.356414,-0.081827,0.143052,-0.154186,0.513067,F
-0.017834,-2.426761,0.278304,0.506662,0.17234,0.107265,0.484429,0.354991,0.219991,-0.046918,F
0.080916,0.313302,0.079145,0.588985,0.261718,-0.806282,0.069175,0.989447,0.157628,-0.649915,F
0.438888,0.195534,0.14316,-0.809435,0.261718,-0.723232,0.144676,-0.172546,0.001721,-0.620211,F
0.192011,-0.369751,0.278304,-0.659618,0.261718,-0.224934,0.52218,-0.98708,0.032902,-0.363799,F
0.241386,-0.322644,0.28186,0.274612,0.261718,-0.307984,0.069175,0.292745,0.001721,-0.193641,F
0.006853,-0.267686,0.40989,0.565443,0.17234,1.186911,0.295677,-0.466728,-0.247731,1.019961,F
0.043885,0.274046,0.182281,0.095763,0.261718,-0.889332,0.295677,0.151032,-0.185368,-0.840591,F
-0.06721,0.462474,0.10404,0.463129,0.261718,-0.01731,0.748682,0.720971,0.001721,-0.280329,F
0.105604,-0.126364,0.388552,-0.425061,0.261718,-1.055431,-0.157328,-0.313909,-0.123005,-0.769563,F
-2.523635,-0.346197,-2.349878,-0.775688,0.17234,-0.474083,0.371178,0.574559,-0.029461,-0.505543,F
0.303106,-0.354049,0.306755,-0.918463,0.17234,-0.183409,-3.177361,-0.318161,0.064084,-1.653601,F
0.105604,-0.126364,0.388552,-0.425061,0.261718,-1.180006,-0.157328,-0.125133,0.282354,-0.885051,F
0.031541,0.446772,0.072032,0.600056,0.261718,0.231839,0.371178,0.447349,0.282354,0.124964,F
-0.017834,-0.275537,0.388552,0.949727,0.261718,0.854712,0.333428,-0.704489,-1.120812,0.699439,F
0.192011,-0.03215,0.249852,-0.418765,0.17234,-0.266459,0.295677,0.305656,0.126447,-0.281077,F
0.117948,0.556689,-0.009765,-0.57261,0.261718,-0.10036,0.182426,-0.652727,0.219991,-0.066857,F
0.031541,0.203385,0.086258,0.045008,0.17234,-0.972381,0.144676,-0.016795,0.531806,-0.828103,F
0.117948,0.556689,-0.009765,-0.57261,0.261718,-1.22153,-0.081827,-0.884819,-0.590727,-0.964904,F
-0.054866,-0.024299,0.079145,0.136282,0.261718,0.107265,0.748682,-0.283311,-0.060642,-0.179778,F
0.080916,-0.126364,0.360101,-0.587947,0.261718,-0.224934,0.371178,0.846666,-0.216549,-0.276327,F
-0.06721,-0.197025,0.299642,-1.66337,0.261718,0.190314,0.597681,-0.309055,0.469443,-0.039528,F
0.15498,-0.3619,0.40989,-0.171945,0.261718,-0.806282,0.333428,-0.51682,-0.964905,-0.784342,F
0.142636,-0.448263,0.438342,0.978909,0.261718,-0.889332,-0.195078,1.078137,-0.060642,-0.574004,F
0.043885,0.69801,0.022242,0.912997,0.261718,0.107265,0.220177,1.072759,0.001721,0.088847,F
-2.523635,-0.346197,-2.349878,-0.775688,0.17234,-0.972381,0.257927,-1.830796,-0.902542,-0.896479,F
0.117948,0.556689,-0.009765,-0.57261,0.261718,-1.346105,0.257927,-1.134307,-0.964905,-1.233685,F
0.167323,-0.322644,0.306755,-0.543548,0.261718,-0.847807,0.031425,0.045179,-0.43482,-0.675328,F
-0.079554,-0.291239,0.388552,0.855618,0.261718,-0.806282,0.031425,0.833192,-0.216549,-0.633557,F
-0.054866,-0.024299,0.079145,0.136282,0.261718,-0.058835,0.635431,-0.308182,-0.528364,-0.269998,F
0.241386,-0.43256,0.349432,-1.029281,0.261718,-0.432558,0.257927,0.030792,-0.216549,-0.41566,F
-0.06721,0.462474,0.10404,0.463129,0.261718,0.14879,0.333428,0.5772,-0.154186,0.126977,F
-0.153617,9.65621,0.05425,0.56598,-1.078955,1.062336,0.257927,0.487248,0.251173,0.930693,F
0.043885,0.274046,0.182281,0.095763,0.261718,2.058932,0.182426,-1.808565,-1.058449,1.881795,F
4.524702,-0.134216,0.23207,-2.514351,-0.900198,-0.806282,0.899684,-1.460253,-2.9917,-1.046324,F
0.15498,-0.330495,0.299642,-0.333637,0.082961,-0.474083,0.144676,-0.938813,-0.964905,-0.395902,F
0.006853,0.462474,-0.016878,0.649795,-1.347089,-0.515608,0.106925,1.179932,0.219991,-0.396504,F
-0.091897,-0.142067,0.324537,0.65821,0.17234,-0.01731,-0.081827,0.14579,-0.278912,0.160225,F
0.031541,0.203385,0.086258,0.045008,0.17234,-0.01731,0.484429,-0.226443,0.064084,-0.145095,F
-0.054866,-0.330495,-3.210528,-0.267456,0.261718,1.26996,0.144676,0.138994,0.126447,1.190107,F
0.229043,-0.016448,0.317424,-0.526838,0.261718,-0.10036,0.446679,-0.560271,0.001721,-0.213966,F
0.15498,-0.3619,0.40989,-0.171945,0.261718,-0.141884,0.144676,-2.216872,-1.619716,-0.089002,F
-0.054866,-0.024299,0.079145,0.136282,0.261718,-0.598658,0.106925,0.518468,0.032902,-0.486195,F
0.043885,-0.173471,0.285416,-0.775121,0.17234,2.183507,-0.044076,-2.127347,-2.679886,2.158978,F
-2.523635,-0.346197,-2.349878,-0.775688,0.17234,-0.141884,-0.006326,0.304899,-0.247731,-0.00804,F
4.462983,-0.181323,0.306755,-2.963951,0.261718,-1.138481,0.396345,1.68184,-3.282727,-1.109204,F
0.290762,0.077766,0.118265,0.275805,0.261718,-0.598658,0.333428,0.686159,0.001721,-0.599211,F
0.229043,0.807926,-0.052442,0.082634,0.261718,-0.557133,0.55993,0.262243,0.157628,-0.6615,F
-0.00549,-0.259834,0.367214,-0.156667,0.261718,-0.307984,-0.044076,0.270417,-0.029461,-0.125903,F
0.043885,-0.157769,0.228514,-0.211361,0.261718,0.190314,-0.006326,-0.468242,-0.341275,0.306526,F
-0.00549,0.760819,-0.095119,-0.016936,0.261718,1.477585,0.408929,-1.4029,-0.372457,1.20948,F
0.599358,0.752968,0.008017,-1.737905,-0.095795,-0.640182,0.824183,-1.343644,-0.684271,-0.866317,F
0.290762,0.077766,0.118265,0.275805,0.261718,-0.349509,0.408929,0.639873,-0.060642,-0.408584,F
-0.017834,0.23479,-0.180472,0.621032,0.261718,1.26996,0.55993,0.048713,-0.123005,0.92886,F
-0.042522,0.752968,-0.109344,1.041241,-1.347089,2.100457,0.408929,-0.711634,-1.058449,1.759809,F
0.080916,-0.244132,0.214288,-0.37914,0.261718,0.024215,0.55993,-0.818224,-0.964905,-0.151581,F
0.056229,-0.063555,0.310311,-1.048885,0.261718,-0.10036,0.484429,0.779955,-0.060642,-0.231,F
-0.116585,-0.016448,0.288973,0.483747,0.17234,-0.723232,0.031425,0.90534,0.282354,-0.55767,F
0.352481,-0.259834,0.463236,-1.127687,-1.078955,-0.391033,0.182426,1.200998,-0.029461,-0.317532,F
0.167323,0.171981,0.047137,0.268047,0.17234,0.107265,0.295677,0.313597,0.064084,0.057166,F
0.105604,-0.377602,0.260522,0.107578,0.261718,-1.013906,-0.38383,0.807544,0.656532,-0.613461,F
-0.153617,-0.087108,0.299642,0.689629,0.261718,-0.01731,0.220177,-0.2571,-1.089631,-0.020035,F
-0.017834,-0.275537,0.388552,0.949727,0.261718,0.231839,-2.875357,0.795585,0.219991,-1.408002,F
-0.128929,-0.511072,0.342319,0.170775,0.261718,1.560634,-0.195078,-0.22153,0.064084,1.69277,F
-0.042522,-0.3619,0.470349,-0.310721,0.261718,-0.391033,0.182426,-0.304687,0.064084,-0.332166,F
-0.38815,0.321153,0.107596,0.886232,0.351096,0.937762,0.144676,-0.390095,-0.43482,0.896384,F
0.130292,-0.212727,0.324537,0.386474,0.261718,0.190314,0.106925,0.122181,-0.060642,0.244009,F
0.167323,-0.322644,0.306755,-0.543548,0.261718,-0.764757,0.106925,-0.03922,-0.247731,-0.639259,F
0.204355,-0.126364,0.335206,0.483538,-1.257711,0.273364,0.257927,1.356398,0.095265,0.220428,F
-0.054866,-0.024299,0.079145,0.136282,0.261718,0.564038,0.371178,-0.239063,-0.154186,0.428681,F
0.15498,-0.3619,0.40989,-0.171945,0.261718,-0.930856,-0.081827,-0.477445,-1.027268,-0.7008,F
0.15498,-0.448263,0.356544,-0.003837,0.261718,-1.096956,-0.232828,-0.561669,-0.715453,-0.761486,F
0.068573,-0.181323,-3.210528,-0.294311,-1.168333,-0.391033,0.182426,0.788614,-0.528364,-0.327935,F
0.068573,0.069915,-0.002652,-1.149827,-1.257711,0.356414,0.52218,1.140149,-0.466001,0.156983,F
0.167323,-0.322644,0.306755,-0.543548,0.261718,0.06574,0.031425,-2.302552,-1.432627,0.16899,F
0.438888,0.195534,0.14316,-0.809435,0.261718,-0.764757,0.408929,-0.072323,-0.247731,-0.782124,F
0.192011,-0.369751,0.278304,-0.659618,0.261718,0.024215,-0.42158,-0.990167,-0.43482,0.42527,F
-0.030178,-0.063555,0.274747,-0.394925,0.261718,0.439463,0.333428,-0.623332,0.157628,0.329805,F
-0.017834,-2.426761,0.278304,0.506662,0.17234,0.231839,0.635431,0.579898,0.032902,-0.017298,F
0.599358,0.752968,0.008017,-1.737905,-0.095795,-1.22153,-0.119577,-2.500899,-0.996086,-0.941071,F
0.241386,-0.322644,0.28186,0.274612,0.261718,-0.681707,0.333428,0.947976,0.251173,-0.671796,F
0.056229,0.281897,-0.091562,-0.919149,-0.185173,0.813187,0.295677,1.77082,0.282354,0.696028,F
-0.054866,-0.024299,0.079145,0.136282,0.261718,0.480988,0.635431,-0.115309,0.064084,0.208458,F
0.080916,0.588093,0.01513,0.00225,0.261718,-0.557133,0.371178,0.798186,0.18881,-0.57339,F
0.438888,0.195534,0.14316,-0.809435,0.261718,-0.930856,0.182426,-0.734641,-0.123005,-0.821532,F
0.031541,0.203385,0.086258,0.045008,0.17234,0.14879,0.52218,0.489248,0.219991,-0.037491,F
0.130292,-0.212727,0.324537,0.386474,0.261718,-0.10036,0.220177,0.32643,-0.216549,-0.086579,F
-0.153617,9.65621,0.05425,0.56598,-1.078955,1.35301,0.257927,-0.311598,-0.091823,1.204887,F
0.142636,-0.000745,0.153829,0.955845,0.261718,0.14879,0.635431,1.026143,0.095265,-0.091654,F
0.019197,0.038511,0.19295,0.323367,0.261718,0.356414,-0.195078,-1.161741,-0.902542,0.575946,F
0.15498,-0.448263,0.356544,-0.003837,0.261718,-0.391033,-0.270579,-0.375728,-0.154186,-0.084349,F
-0.00549,-0.259834,0.367214,-0.156667,0.261718,-0.141884,0.55993,-0.06912,-0.029461,-0.307164,F
0.31545,0.117022,0.178724,-1.517104,-1.347089,0.231839,0.144676,2.55996,0.62535,0.24912,F
0.080916,0.313302,0.079145,0.588985,0.261718,0.522513,0.069175,0.005009,-0.091823,0.558334,F
-0.141273,-0.244132,0.249852,0.593729,0.261718,-0.432558,0.371178,0.9651,0.064084,-0.462964,F
-0.141273,-0.244132,0.249852,0.593729,0.261718,-0.681707,0.144676,1.062702,0.126447,-0.57445,F
0.15498,-0.197025,-3.210528,-0.736839,0.351096,0.564038,0.220177,-0.081021,-0.060642,0.507341,F
-0.128929,-0.511072,0.342319,0.170775,0.261718,0.730137,0.55993,-0.378388,-0.091823,0.454829,F
0.142636,-0.369751,0.413447,0.301347,0.17234,0.231839,-3.06411,0.439467,-0.43482,-1.297023,F
-0.042522,0.752968,-0.109344,1.041241,-1.347089,1.851308,0.52218,0.394792,0.064084,1.461734,F
0.130292,-0.212727,0.324537,0.386474,0.261718,0.024215,0.106925,-0.103058,-0.247731,0.099745,F
0.080916,-0.063555,0.349432,0.968645,-1.347089,-0.01731,0.333428,1.237828,0.251173,-0.080226,F
0.278418,-0.3619,0.502357,-1.588745,0.261718,-1.055431,0.635431,-1.502928,-0.403638,-1.144525,F
-0.264711,-0.448263,0.431229,-1.121421,0.261718,-0.557133,-0.38383,-0.060849,-0.466001,-0.170664,F
0.229043,-0.016448,0.317424,-0.526838,0.261718,0.522513,1.201687,-0.421393,0.438262,-0.068219,F
-0.030178,-0.063555,0.274747,-0.394925,0.261718,-0.598658,-0.006326,-0.078672,-0.091823,-0.426618,F
0.15498,-0.385453,0.381439,0.314237,0.261718,0.14879,0.220177,0.285833,-0.310094,0.154994,F
0.043885,0.69801,0.022242,0.912997,0.261718,0.190314,0.52218,1.103862,0.126447,0.029174,F
-0.153617,9.65621,0.05425,0.56598,-1.078955,1.186911,0.295677,0.489209,0.157628,1.023987,F
0.006853,0.077766,0.342319,-0.12859,0.261718,-1.180006,0.031425,-0.089234,-0.808997,-0.975067,F
0.167323,0.690159,-0.08445,-0.009059,0.261718,-0.01731,0.220177,-0.133734,-0.216549,-0.019239,F
-0.16596,-0.173471,-2.908234,-1.670024,0.351096,0.273364,0.031425,0.401898,-0.278912,0.353891,F
0.25373,-0.197025,0.260522,0.326888,0.261718,-0.307984,0.408929,0.820048,0.095265,-0.377976,F
0.031541,-0.040001,0.175168,-0.107256,0.261718,-0.598658,-0.119577,-0.498414,-0.466001,-0.365463,F
0.266074,-0.134216,0.214288,-0.229323,0.261718,-0.391033,0.144676,0.586577,-0.310094,-0.310491,F
-0.16596,-0.134216,0.256965,0.387041,0.261718,-0.681707,0.371178,0.885225,0.126447,-0.689927,F
-0.00549,-0.204876,0.32098,-0.694588,0.261718,-0.474083,-0.119577,-0.581395,-0.278912,-0.245429,F
-0.128929,-0.322644,0.288973,0.764881,0.261718,0.273364,-0.157328,1.404762,0.687713,0.468644,F
4.462983,-0.181323,0.306755,-2.963951,0.261718,-1.180006,0.408929,1.922124,-3.241152,-1.152193,F
-0.128929,-0.322644,0.288973,0.764881,0.261718,-0.224934,0.333428,0.249662,-0.091823,-0.248287,F
0.043885,0.407516,0.047137,0.460921,0.261718,-0.557133,0.106925,0.659637,-0.310094,-0.446557,F
0.401857,-0.267686,0.299642,-0.808002,0.261718,-0.681707,-0.006326,-0.979489,-0.060642,-0.494127,F
-0.017834,-0.330495,0.488131,-0.183313,0.17234,-0.598658,-0.006326,0.335653,0.157628,-0.41003,F
0.179667,-0.047852,0.274747,-0.605223,0.261718,-0.723232,1.352689,-0.522411,-0.185368,-1.171227,F
0.019197,-0.173471,0.306755,-0.081535,0.17234,-0.723232,0.257927,0.515808,0.18881,-0.677208,F
-0.017834,-0.354049,0.42056,-0.176032,0.261718,-0.224934,0.446679,-0.330315,-0.154186,-0.3184,F
-0.104241,-0.456114,0.484575,0.143802,0.261718,0.107265,-0.157328,0.167108,0.126447,0.322644,F
-0.091897,0.2976,0.079145,0.196496,0.261718,-0.307984,0.182426,0.625331,0.344717,-0.253338,F
0.031541,0.446772,0.072032,0.600056,0.261718,-0.141884,-0.572582,0.27032,0.157628,0.331481,F
0.043885,-0.157769,0.228514,-0.211361,0.261718,0.107265,0.031425,-0.226462,-0.247731,0.201116,F
-0.264711,-0.448263,0.431229,-1.121421,0.261718,0.245681,0.950018,-0.608732,-0.123005,-0.173931,F
-0.00549,-0.259834,0.367214,-0.156667,0.261718,-0.930856,0.635431,0.685926,0.251173,-1.034727,F
-0.017834,-0.330495,0.488131,-0.183313,0.17234,-0.847807,0.144676,0.580695,0.064084,-0.726224,F
-0.141273,-0.055704,0.207175,0.246982,0.261718,-0.889332,0.220177,0.630301,0.157628,-0.805764,F
0.599358,0.752968,0.008017,-1.737905,-0.095795,-0.432558,0.55993,-1.175837,-0.247731,-0.562817,F
-0.079554,-0.173471,0.367214,0.324501,0.261718,1.228436,0.710932,-0.612576,0.032902,0.799702,F
0.031541,-0.040001,0.175168,-0.107256,0.261718,1.934358,0.144676,-1.311414,-0.621908,1.794612,F
0.080916,-0.244132,0.214288,-0.37914,0.261718,0.439463,1.805694,0.507013,0.313536,-0.426811,F
-0.128929,-0.03215,0.068476,-0.151655,-0.989576,0.14879,0.295677,-0.345886,0.500624,0.091837,F
0.006853,0.462474,-0.016878,0.649795,-1.347089,1.35301,0.144676,-0.671463,0.001721,1.276073,F
0.25373,-0.338346,0.352988,-1.154243,0.17234,-0.141884,0.333428,0.192328,0.001721,-0.188216,F
